time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
41.0, 0.997340, 1.000000, 1.000000, 0.986486, 1.000000, 0.990385, 1.000000, 0.992188, 1.000000, 0.993590, 1.000000, 1.000000, 1.000000, 0.992593, 1.000000, 
43.0, 0.994681, 1.000000, 1.000000, 0.986486, 1.000000, 0.980769, 1.000000, 0.992188, 1.000000, 0.987179, 1.000000, 1.000000, 0.967742, 0.985185, 1.000000, 
51.0, 0.992021, 0.977273, 1.000000, 0.972973, 1.000000, 0.971154, 1.000000, 0.984375, 1.000000, 0.980769, 1.000000, 1.000000, 0.935484, 0.977778, 1.000000, 
71.0, 0.989362, 0.954545, 1.000000, 0.959459, 1.000000, 0.961538, 1.000000, 0.976563, 1.000000, 0.974359, 1.000000, 1.000000, 0.903226, 0.970370, 1.000000, 
77.0, 0.986702, 0.931818, 1.000000, 0.945946, 1.000000, 0.951923, 1.000000, 0.968750, 1.000000, 0.967949, 1.000000, 1.000000, 0.870968, 0.962963, 1.000000, 
110.0, 0.984043, 0.909091, 1.000000, 0.932432, 1.000000, 0.942308, 1.000000, 0.960938, 1.000000, 0.961538, 1.000000, 1.000000, 0.870968, 0.962963, 0.994536, 
111.0, 0.981383, 0.886364, 1.000000, 0.918919, 1.000000, 0.932692, 1.000000, 0.953125, 1.000000, 0.955128, 1.000000, 1.000000, 0.838710, 0.955556, 0.994536, 
130.0, 0.978723, 0.863636, 1.000000, 0.905405, 1.000000, 0.923077, 1.000000, 0.945313, 1.000000, 0.948718, 1.000000, 1.000000, 0.806452, 0.948148, 0.994536, 
131.0, 0.976064, 0.840909, 1.000000, 0.891892, 1.000000, 0.913462, 1.000000, 0.937500, 1.000000, 0.942308, 1.000000, 1.000000, 0.774194, 0.940741, 0.994536, 
140.0, 0.973404, 0.818182, 1.000000, 0.878378, 1.000000, 0.903846, 1.000000, 0.929688, 1.000000, 0.935897, 1.000000, 1.000000, 0.774194, 0.933333, 0.994536, 
179.0, 0.970745, 0.795455, 1.000000, 0.864865, 1.000000, 0.894231, 1.000000, 0.921875, 1.000000, 0.929487, 1.000000, 1.000000, 0.774194, 0.925926, 0.994536, 
186.0, 0.968085, 0.772727, 1.000000, 0.851351, 1.000000, 0.884615, 1.000000, 0.914063, 1.000000, 0.923077, 1.000000, 1.000000, 0.774194, 0.918519, 0.994536, 
191.0, 0.965426, 0.772727, 1.000000, 0.851351, 1.000000, 0.884615, 1.000000, 0.914063, 1.000000, 0.923077, 1.000000, 1.000000, 0.774194, 0.911111, 0.994536, 
193.0, 0.962766, 0.772727, 1.000000, 0.851351, 0.995261, 0.884615, 0.995261, 0.914063, 0.995215, 0.923077, 0.995146, 1.000000, 0.774194, 0.903704, 0.994536, 
198.0, 0.960106, 0.772727, 1.000000, 0.851351, 0.990521, 0.884615, 0.990521, 0.914063, 0.990431, 0.923077, 0.990291, 0.993827, 0.774194, 0.903704, 0.989071, 
207.0, 0.957447, 0.750000, 1.000000, 0.837838, 0.990521, 0.875000, 0.990521, 0.906250, 0.990431, 0.916667, 0.990291, 0.993827, 0.774194, 0.896296, 0.989071, 
221.0, 0.954787, 0.727273, 1.000000, 0.824324, 0.990521, 0.865385, 0.990521, 0.898438, 0.990431, 0.910256, 0.990291, 0.993827, 0.741935, 0.888889, 0.989071, 
223.0, 0.952128, 0.704545, 1.000000, 0.810811, 0.990521, 0.855769, 0.990521, 0.890625, 0.990431, 0.903846, 0.990291, 0.993827, 0.741935, 0.881481, 0.989071, 
249.0, 0.949468, 0.704545, 1.000000, 0.810811, 0.985782, 0.855769, 0.985782, 0.890625, 0.985646, 0.903846, 0.985437, 0.993827, 0.741935, 0.874074, 0.989071, 
264.0, 0.946809, 0.681818, 1.000000, 0.797297, 0.985782, 0.846154, 0.985782, 0.882813, 0.985646, 0.897436, 0.985437, 0.993827, 0.709677, 0.866667, 0.989071, 
304.0, 0.944149, 0.659091, 1.000000, 0.783784, 0.985782, 0.836538, 0.985782, 0.875000, 0.985646, 0.891026, 0.985437, 0.993827, 0.709677, 0.866667, 0.989071, 
321.0, 0.941489, 0.659091, 1.000000, 0.783784, 0.985782, 0.826923, 0.985782, 0.867188, 0.985646, 0.884615, 0.985437, 0.993827, 0.709677, 0.859259, 0.989071, 
326.0, 0.938830, 0.636364, 1.000000, 0.770270, 0.985782, 0.817308, 0.985782, 0.859375, 0.985646, 0.878205, 0.985437, 0.993827, 0.709677, 0.859259, 0.989071, 
334.0, 0.936170, 0.613636, 1.000000, 0.756757, 0.985782, 0.807692, 0.985782, 0.851563, 0.985646, 0.871795, 0.985437, 0.993827, 0.677419, 0.851852, 0.989071, 
348.0, 0.933511, 0.590909, 1.000000, 0.743243, 0.985782, 0.798077, 0.985782, 0.843750, 0.985646, 0.865385, 0.985437, 0.993827, 0.677419, 0.844444, 0.989071, 
359.0, 0.930851, 0.568182, 1.000000, 0.729730, 0.985782, 0.788462, 0.985782, 0.835938, 0.985646, 0.858974, 0.985437, 0.993827, 0.677419, 0.837037, 0.989071, 
388.0, 0.928191, 0.568182, 1.000000, 0.729730, 0.985782, 0.788462, 0.985782, 0.835938, 0.985646, 0.858974, 0.985437, 0.993827, 0.677419, 0.829630, 0.989071, 
400.0, 0.925532, 0.545455, 1.000000, 0.716216, 0.985782, 0.778846, 0.985782, 0.828125, 0.985646, 0.852564, 0.985437, 0.993827, 0.645161, 0.822222, 0.989071, 
460.0, 0.922872, 0.545455, 1.000000, 0.702703, 0.985782, 0.769231, 0.985782, 0.820313, 0.985646, 0.846154, 0.985437, 0.993827, 0.645161, 0.822222, 0.989071, 
466.0, 0.920213, 0.522727, 1.000000, 0.689189, 0.985782, 0.759615, 0.985782, 0.812500, 0.985646, 0.839744, 0.985437, 0.993827, 0.645161, 0.822222, 0.989071, 
489.0, 0.917553, 0.500000, 1.000000, 0.675676, 0.985782, 0.750000, 0.985782, 0.804688, 0.985646, 0.833333, 0.985437, 0.993827, 0.645161, 0.822222, 0.989071, 
