id,left,right
0,22,57
1,605,57
2,605,57
3,605,57
4,76,29
5,111,57
6,286,29
7,88,57
8,111,57
9,605,57
10,223,29
11,148,29
12,286,29
13,223,29
14,148,29
15,111,57
16,148,29
17,605,57
18,605,57
19,29,29
20,92,29
21,286,29
22,102,29
23,605,57
24,17,57
25,605,57
26,605,57
27,22,57
28,223,29
29,605,57
30,605,57
31,605,57
32,33,57
33,10,29
34,102,29
35,111,57
36,605,57
37,605,57
38,88,57
39,605,57
40,57,57
41,92,29
42,10,57
43,605,57
44,102,29
45,111,57
46,223,29
47,605,57
48,148,29
49,14,57
50,148,29
51,148,29
52,605,57
53,111,57
54,605,57
55,223,29
56,605,57
57,37,57
58,111,57
59,148,29
60,76,29
61,605,57
62,88,57
63,2,57
64,37,57
65,22,29
66,76,29
67,605,57
68,148,29
69,605,57
70,223,29
71,102,29
72,286,29
73,88,57
74,605,57
75,148,29
76,22,29
77,13,29
78,605,57
79,605,57
80,92,29
81,148,29
82,88,57
83,605,57
84,605,57
85,14,57
86,76,29
87,111,57
88,286,29
89,29,29
90,33,57
91,92,29
92,92,29
93,223,29
94,605,57
95,286,29
96,111,57
97,92,29
98,8,57
99,111,57
100,1,29
101,9,29
102,76,29
103,111,57
104,111,57
105,111,57
106,605,57
107,605,57
108,37,57
109,605,57
110,605,57
111,57,57
112,605,57
113,76,29
114,286,29
115,133,35
116,521,29
117,521,20
118,42,24
119,133,35
120,269,35
121,137,35
122,73,35
123,263,24
124,99,35
125,521,24
126,269,35
127,137,35
128,521,37
129,263,24
130,137,35
131,521,33
132,46,35
133,269,35
134,35,35
135,133,35
136,35,35
137,99,35
138,521,37
139,521,37
140,521,37
141,269,35
142,46,35
143,99,35
144,133,35
145,150,35
146,150,35
147,263,33
148,150,35
149,263,20
150,13,20
151,521,20
152,137,35
153,521,37
154,521,37
155,99,35
156,133,35
157,133,35
158,73,35
159,263,37
160,150,35
161,137,35
162,150,35
163,521,37
164,521,37
165,133,35
166,521,24
167,263,20
168,521,37
169,521,37
170,28,35
171,269,35
172,99,35
173,73,35
174,23,35
175,263,20
176,150,35
177,46,35
178,133,35
179,133,35
180,263,20
181,521,24
182,263,24
183,137,35
184,137,35
185,521,29
186,521,20
187,269,35
188,33,24
189,269,35
190,521,37
191,2,24
192,99,35
193,150,35
194,35,35
195,150,35
196,521,37
197,150,35
198,46,35
199,263,24
200,150,35
201,521,37
202,13,20
203,13,29
204,269,35
205,150,35
206,263,37
207,23,35
208,521,20
209,14,20
210,521,33
211,150,35
212,521,29
213,28,35
214,150,35
215,269,35
216,263,37
217,42,37
218,521,37
219,263,24
220,28,35
221,269,35
222,521,37
223,521,29
224,150,35
225,263,37
226,6,35
227,263,20
228,33,24
229,137,35
