time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
41.0, 0.994681, 0.977273, 1.000000, 0.973333, 1.000000, 0.980952, 1.000000, 0.984000, 1.000000, 0.987879, 1.000000, 1.000000, 0.967742, 1.000000, 0.969697, 
43.0, 0.992021, 0.977273, 1.000000, 0.973333, 1.000000, 0.971429, 1.000000, 0.984000, 1.000000, 0.981818, 1.000000, 1.000000, 0.935484, 1.000000, 0.939394, 
51.0, 0.989362, 0.954545, 1.000000, 0.960000, 1.000000, 0.961905, 1.000000, 0.976000, 1.000000, 0.975758, 1.000000, 1.000000, 0.903226, 1.000000, 0.909091, 
71.0, 0.986702, 0.931818, 1.000000, 0.946667, 1.000000, 0.952381, 1.000000, 0.968000, 1.000000, 0.969697, 1.000000, 1.000000, 0.870968, 1.000000, 0.878788, 
77.0, 0.984043, 0.909091, 1.000000, 0.933333, 1.000000, 0.942857, 1.000000, 0.960000, 1.000000, 0.963636, 1.000000, 1.000000, 0.838710, 1.000000, 0.848485, 
94.0, 0.981383, 0.886364, 1.000000, 0.920000, 1.000000, 0.933333, 1.000000, 0.952000, 1.000000, 0.957576, 1.000000, 1.000000, 0.838710, 1.000000, 0.848485, 
110.0, 0.978723, 0.863636, 1.000000, 0.906667, 1.000000, 0.923810, 1.000000, 0.944000, 1.000000, 0.951515, 1.000000, 1.000000, 0.838710, 1.000000, 0.848485, 
130.0, 0.976064, 0.840909, 1.000000, 0.893333, 1.000000, 0.914286, 1.000000, 0.936000, 1.000000, 0.945455, 1.000000, 1.000000, 0.806452, 1.000000, 0.818182, 
131.0, 0.973404, 0.818182, 1.000000, 0.880000, 1.000000, 0.904762, 1.000000, 0.928000, 1.000000, 0.939394, 1.000000, 1.000000, 0.774194, 1.000000, 0.787879, 
140.0, 0.970745, 0.795455, 1.000000, 0.866667, 1.000000, 0.895238, 1.000000, 0.920000, 1.000000, 0.933333, 1.000000, 1.000000, 0.774194, 1.000000, 0.787879, 
179.0, 0.968085, 0.772727, 1.000000, 0.853333, 1.000000, 0.885714, 1.000000, 0.912000, 1.000000, 0.927273, 1.000000, 1.000000, 0.774194, 1.000000, 0.787879, 
186.0, 0.965426, 0.750000, 1.000000, 0.840000, 1.000000, 0.876190, 1.000000, 0.904000, 1.000000, 0.921212, 1.000000, 1.000000, 0.774194, 1.000000, 0.787879, 
191.0, 0.962766, 0.750000, 1.000000, 0.840000, 1.000000, 0.876190, 1.000000, 0.904000, 1.000000, 0.921212, 0.995556, 1.000000, 0.774194, 0.994681, 0.787879, 
193.0, 0.960106, 0.750000, 1.000000, 0.840000, 1.000000, 0.876190, 0.995169, 0.904000, 1.000000, 0.921212, 0.991111, 1.000000, 0.774194, 0.989362, 0.787879, 
198.0, 0.957447, 0.750000, 1.000000, 0.840000, 1.000000, 0.876190, 0.990338, 0.904000, 0.994536, 0.921212, 0.986667, 0.993671, 0.774194, 0.984043, 0.787879, 
207.0, 0.954787, 0.727273, 1.000000, 0.826667, 1.000000, 0.866667, 0.990338, 0.896000, 0.994536, 0.915152, 0.986667, 0.993671, 0.774194, 0.984043, 0.787879, 
216.0, 0.952128, 0.704545, 1.000000, 0.813333, 1.000000, 0.857143, 0.990338, 0.888000, 0.994536, 0.909091, 0.986667, 0.993671, 0.741935, 0.984043, 0.757576, 
221.0, 0.949468, 0.681818, 1.000000, 0.800000, 1.000000, 0.847619, 0.990338, 0.880000, 0.994536, 0.903030, 0.986667, 0.993671, 0.709677, 0.984043, 0.727273, 
223.0, 0.946809, 0.659091, 1.000000, 0.786667, 1.000000, 0.838095, 0.990338, 0.872000, 0.994536, 0.896970, 0.986667, 0.993671, 0.709677, 0.984043, 0.727273, 
249.0, 0.944149, 0.659091, 1.000000, 0.786667, 1.000000, 0.838095, 0.985507, 0.872000, 0.994536, 0.896970, 0.982222, 0.993671, 0.709677, 0.978723, 0.727273, 
264.0, 0.938830, 0.636364, 1.000000, 0.760000, 1.000000, 0.819048, 0.985507, 0.856000, 0.994536, 0.884848, 0.982222, 0.993671, 0.677419, 0.978723, 0.696970, 
