id,p
0,0.817908
1,0.032796
2,0.001862
3,0.000014
4,0.000000
5,0.080778
6,0.000218
7,0.655841
8,0.000000
9,0.000000
10,0.000000
11,0.000049
12,0.003862
13,0.003862
14,0.491434
15,0.000000
16,0.047671
17,0.491434
18,0.047671
19,0.544644
20,0.003862
21,0.009590
22,0.001862
23,0.006141
24,0.236136
25,0.000000
26,0.001862
27,0.000000
28,0.000000
29,0.000067
30,0.992018
31,0.032796
32,0.057088
33,0.000000
34,0.047671
35,0.000164
36,0.000005
37,0.000049
38,0.000000
39,0.000000
40,0.032796
41,0.000000
42,0.001119
43,0.000049
44,0.003042
45,0.000000
46,0.817908
47,0.112265
48,0.000000
49,0.000026
50,0.000122
51,0.000007
52,0.000000
53,0.000000
