id,distance,n_actions
0,0.142857,2
1,0.285714,2
2,0.071429,1
3,0.107143,1
4,0.285714,2
5,0.285714,2
6,0.321429,3
7,0.107143,1
8,0.285714,2
9,0.142857,1
10,0.285714,2
11,0.107143,1
12,0.214286,2
13,0.357143,3
14,0.071429,1
15,0.285714,2
16,0.428571,4
17,0.285714,2
18,0.035714,1
19,0.285714,2
20,0.392857,3
21,0.321429,3
22,0.142857,1
23,0.285714,2
24,0.035714,1
25,0.214286,2
26,0.285714,2
27,0.357143,3
28,0.107143,1
29,0.321429,3
30,0.107143,1
31,0.142857,1
32,0.142857,1
33,0.285714,3
34,0.142857,1
35,0.107143,2
36,0.107143,2
37,0.142857,2
38,0.142857,2
39,0.178571,2
40,0.214286,2
41,0.035714,1
42,0.107143,1
43,0.000000,0
44,0.107143,1
45,0.250000,2
46,0.107143,1
47,0.214286,2
48,0.214286,2
49,0.250000,2
50,0.214286,2
51,0.142857,1
52,0.214286,2
53,0.142857,1
54,0.071429,1
55,0.071429,1
56,0.285714,2
57,0.142857,1
58,0.285714,2
59,0.035714,1
60,0.250000,3
61,0.285714,2
62,0.285714,2
63,0.035714,1
64,0.178571,2
65,0.107143,1
66,0.142857,1
67,0.285714,2
68,0.285714,2
69,0.285714,2
70,0.107143,1
71,0.178571,2
72,0.142857,2
73,0.178571,2
74,0.142857,1
75,0.285714,2
76,0.142857,2
77,0.285714,2
78,0.214286,2
79,0.142857,1
80,0.285714,2
81,0.285714,2
82,0.214286,2
83,0.321429,3
84,0.214286,2
85,0.178571,2
86,0.178571,2
87,0.142857,1
88,0.214286,2
89,0.321429,3
90,0.107143,2
91,0.214286,2
92,0.285714,2
93,0.321429,3
94,0.285714,2
95,0.107143,2
96,0.178571,2
97,0.142857,2
98,0.107143,1
99,0.107143,1
100,0.142857,1
101,0.214286,2
102,0.214286,2
