id,left,right
0,87,153
1,226,249
2,458,21
3,458,21
4,373,260
5,373,260
6,226,249
7,458,21
8,373,260
9,52,260
10,373,260
11,458,21
12,11,249
13,142,249
14,82,260
15,226,249
16,6,27
17,373,260
18,458,21
19,373,260
20,5,249
21,226,249
22,52,260
23,373,260
24,458,21
25,356,56
26,373,260
27,142,249
28,458,21
29,226,249
30,130,56
31,145,260
32,52,260
33,6,249
34,145,260
35,2,23
36,2,153
37,421,23
38,421,23
39,421,23
40,356,56
41,458,21
42,458,21
43,56,56
44,458,21
45,277,21
46,458,21
47,356,56
48,11,249
49,277,21
50,356,56
51,145,260
52,356,56
53,145,260
54,82,260
55,82,260
56,373,260
57,145,260
58,373,260
59,8,21
60,76,27
61,373,260
62,373,260
63,458,21
64,421,23
65,458,21
66,145,260
67,373,260
68,226,249
69,373,260
70,458,21
71,421,23
72,421,23
73,421,23
74,145,260
75,373,260
76,421,23
77,373,260
78,356,56
79,52,260
80,226,249
81,373,260
82,356,56
83,226,249
84,44,40
85,421,23
86,421,97
87,133,249
88,356,56
89,226,249
90,101,56
91,356,56
92,373,260
93,226,249
94,373,260
95,101,56
96,101,56
97,421,23
98,458,21
99,458,21
100,145,260
101,356,56
102,356,56
