id,left,right
0,32,20
1,97,21
2,45,26
3,92,25
4,131,21
5,3,26
6,45,26
7,7,21
8,127,20
9,45,26
10,4,21
11,1,21
12,4,21
13,131,21
14,131,21
15,131,21
16,45,26
17,131,21
18,35,25
19,18,26
20,92,25
21,12,20
22,13,20
23,131,21
24,45,21
25,0,20
26,0,20
27,18,21
28,68,21
29,0,21
30,13,20
31,39,52
32,18,26
33,18,21
34,4,21
35,8,20
36,23,26
37,26,52
38,0,21
39,23,26
40,45,26
41,97,21
42,3,20
43,131,21
44,68,21
45,18,21
46,131,21
47,131,21
48,131,21
49,0,26
50,131,21
51,45,26
52,131,21
53,97,21
54,7,21
55,131,21
56,59,20
