id,distance,n_actions
0,0.098566,1
1,0.101613,1
2,0.038082,1
3,0.040323,1
4,0.044803,1
5,0.076971,1
6,0.101613,1
7,0.049283,1
8,0.060484,1
9,0.094892,1
10,0.090412,1
11,0.053763,1
12,0.092652,1
13,0.040323,1
14,0.053763,1
15,0.068011,1
16,0.118728,1
17,0.088172,1
18,0.099373,1
19,0.099373,1
20,0.083692,1
21,0.064964,1
22,0.094086,1
23,0.103853,1
24,0.077823,1
25,0.035842,1
26,0.083692,1
27,0.042563,1
28,0.123208,1
29,0.056004,1
30,0.087366,1
31,0.106093,1
32,0.060484,1
33,0.064964,1
34,0.068011,1
35,0.088172,1
36,0.094892,1
37,0.090412,1
38,0.038082,1
39,0.047043,1
40,0.085932,1
41,0.101613,1
42,0.096326,1
43,0.106093,1
44,0.035842,1
45,0.103853,1
46,0.099373,1
47,0.097133,1
48,0.079211,1
49,0.067204,1
50,0.081452,1
51,0.094086,1
52,0.079211,1
53,0.087366,1
54,0.090412,1
55,0.094892,1
56,0.089606,1
57,0.082751,1
58,0.074731,1
59,0.083692,1
60,0.056004,1
61,0.076165,1
62,0.083692,1
63,0.044803,1
64,0.085932,1
65,0.090636,1
66,0.082325,1
67,0.040323,1
68,0.044803,1
69,0.094892,1
70,0.039987,1
71,0.096573,1
72,0.038082,1
73,0.090927,1
74,0.096505,1
75,0.040323,1
76,0.085932,1
77,0.102890,1
78,0.074306,1
79,0.083602,1
80,0.070251,1
81,0.070654,1
82,0.085036,1
83,0.097133,1
84,0.060484,1
85,0.106093,1
86,0.101613,1
