id,distance,n_actions
0,0.071429,2
1,0.047619,1
2,0.046939,2
3,0.047619,1
4,0.060795,3
5,0.047619,2
6,0.047619,1
7,0.071429,2
8,0.129932,4
9,0.095238,2
10,0.095238,2
11,0.047619,1
12,0.095238,2
13,0.071429,2
14,0.006803,1
15,0.038776,2
16,0.021769,1
17,0.005442,1
18,0.006803,1
19,0.045578,2
20,0.047619,1
21,0.085034,3
22,0.047619,1
23,0.053061,2
24,0.047619,1
25,0.071429,2
26,0.025170,2
27,0.047619,1
28,0.071429,2
29,0.009524,1
30,0.047619,1
31,0.047619,1
32,0.006803,1
33,0.005013,1
34,0.047619,1
35,0.048980,2
36,0.095238,2
37,0.006588,2
38,0.030612,2
39,0.047619,1
40,0.071429,2
41,0.047619,1
42,0.047619,1
43,0.071769,3
44,0.071429,2
45,0.047619,1
46,0.016327,1
47,0.123380,4
48,0.047619,1
49,0.047619,1
50,0.047619,1
51,0.047619,1
52,0.071429,2
53,0.023810,1
54,0.036054,2
55,0.004082,1
56,0.095238,2
57,0.139456,4
58,0.028231,2
59,0.052632,2
60,0.075510,3
61,0.047619,1
62,0.059864,2
63,0.047619,1
64,0.047619,1
65,0.047619,1
66,0.071429,2
67,0.058503,2
68,0.047619,1
69,0.095238,2
70,0.047619,1
71,0.047619,1
72,0.047619,1
73,0.034694,2
74,0.047619,1
75,0.050125,2
76,0.026531,2
77,0.047619,1
78,0.034694,2
79,0.005013,1
80,0.047619,1
81,0.047619,1
82,0.078458,3
83,0.008163,1
84,0.071429,2
85,0.054422,2
86,0.004082,1
87,0.047619,1
