id,p
0,0.007392
1,0.000008
2,0.000000
3,0.001194
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000006
12,0.000000
13,0.000002
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000001
19,0.000000
20,0.003069
21,0.000000
22,0.112658
23,0.000000
24,0.112658
25,0.000064
26,0.000000
27,0.000002
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000019
35,0.000000
36,0.000064
37,0.000000
38,0.000000
39,0.004801
40,0.000000
41,0.000000
42,0.007392
43,0.000000
44,0.000000
45,0.003069
46,0.000000
47,0.000000
48,0.000011
49,0.003846
50,0.001521
51,0.000019
52,0.000000
53,0.000000
54,0.003069
55,0.000001
56,0.000085
57,0.000000
58,0.000000
59,0.000000
60,0.000000
61,0.000436
62,0.000000
63,0.001521
64,0.004801
65,0.000026
66,0.002439
67,0.000026
68,0.001521
69,0.000000
70,0.003069
71,0.000026
72,0.000196
73,0.000000
74,0.000000
75,0.000000
76,0.000000
77,0.004801
78,0.000000
79,0.000000
80,0.005970
81,0.000000
82,0.000000
83,0.000000
84,0.000002
85,0.000000
86,0.000019
87,0.005970
