id,distance,n_actions
0,0.050103,2
1,0.032720,3
2,0.044226,2
3,0.042640,2
4,0.031119,2
5,0.033989,2
6,0.006804,1
7,0.006585,1
8,0.046796,2
9,0.051419,2
10,0.021730,1
11,0.015145,1
12,0.045083,2
13,0.037817,3
14,0.044367,2
15,0.011194,1
16,0.039121,2
17,0.005487,1
18,0.040917,2
19,0.032119,2
20,0.012730,1
21,0.039235,2
22,0.023524,2
23,0.041337,2
24,0.035280,2
25,0.010097,1
26,0.035904,2
27,0.041571,2
28,0.010536,1
29,0.041535,2
30,0.034306,2
31,0.034647,2
32,0.006804,1
33,0.047001,2
34,0.040855,2
35,0.033450,2
36,0.007682,1
37,0.008121,1
38,0.031142,2
39,0.032295,2
40,0.033435,2
41,0.041953,2
