id,distance,n_actions
0,0.140962,3
1,0.055629,3
2,0.024459,1
3,0.053844,2
4,0.095724,3
5,0.068519,3
6,0.041391,3
7,0.045264,3
8,0.022352,2
9,0.059148,3
10,0.049160,2
11,0.104573,2
12,0.037478,3
13,0.034439,2
14,0.013129,2
15,0.108682,3
16,0.061978,3
17,0.048274,2
18,0.049553,3
19,0.061813,3
20,0.097503,3
21,0.055574,3
22,0.105636,2
23,0.105741,3
24,0.031017,1
25,0.040991,3
26,0.038744,2
27,0.090755,3
28,0.102512,3
29,0.031016,2
30,0.084387,3
31,0.087938,3
32,0.052190,3
33,0.048868,3
34,0.032834,3
35,0.007096,2
36,0.057320,3
37,0.104599,3
38,0.054701,2
39,0.094590,3
40,0.076961,3
41,0.074796,2
42,0.018297,3
43,0.132393,3
44,0.035818,3
45,0.029422,1
46,0.066904,3
47,0.063275,1
48,0.057781,1
49,0.112345,3
50,0.050942,3
51,0.122378,3
52,0.048333,3
53,0.031203,3
54,0.036015,3
55,0.048064,2
56,0.102800,2
