id,p
0,0.422135
1,0.976589
2,0.997502
3,0.999966
4,0.976589
5,1.000000
6,0.315977
7,0.680160
8,0.999966
9,0.997502
10,0.997502
11,1.000000
12,0.999966
13,0.999966
14,0.809983
15,0.997502
16,0.997502
17,0.914698
18,1.000000
19,0.976589
20,0.315977
21,0.914698
22,0.315977
23,0.422135
24,0.997502
25,0.229700
26,0.545999
27,0.229700
28,0.997502
29,0.914698
30,0.999966
31,0.999966
32,1.000000
33,0.976589
34,0.999966
35,0.809983
36,0.809983
37,1.000000
38,0.976589
39,0.809983
40,0.809983
41,0.914698
42,1.000000
43,0.997502
44,0.422135
45,0.422135
46,0.809983
47,0.162432
48,0.914698
49,0.229700
50,0.545999
51,0.914698
52,0.997502
53,0.809983
54,0.999966
55,0.997502
56,0.914698
57,0.162432
58,0.976589
59,0.914698
60,0.422135
61,0.914698
62,0.229700
63,0.997502
64,0.422135
65,0.999966
66,0.999966
67,0.422135
68,0.999966
69,0.315977
70,0.999966
71,0.997502
72,0.999966
73,0.315977
74,0.976589
75,1.000000
76,0.422135
77,0.809983
78,0.976589
79,1.000000
80,0.997502
81,0.315977
82,0.315977
83,0.997502
84,0.422135
85,0.914698
86,0.997502
87,0.997502
88,0.997502
89,0.545999
90,0.422135
91,0.315977
92,0.229700
93,0.999966
94,0.976589
95,1.000000
96,0.976589
97,0.976589
98,0.315977
99,0.976589
