id,distance,n_actions
0,0.047120,2
1,0.033543,3
2,0.048255,3
3,0.099360,3
4,0.021749,2
5,0.038154,2
6,0.065174,2
7,0.052048,2
8,0.039535,2
9,0.030939,3
10,0.057491,2
11,0.079849,2
12,0.039579,3
13,0.054567,2
14,0.052514,2
15,0.061320,3
16,0.024796,2
17,0.082186,3
18,0.046370,2
19,0.042698,2
20,0.045932,3
21,0.000399,1
22,0.070562,2
23,0.072694,2
24,0.057120,2
25,0.036623,3
26,0.082371,2
27,0.047370,2
28,0.039270,3
29,0.033713,2
30,0.065362,2
31,0.035001,2
32,0.075273,3
33,0.028077,2
34,0.053160,2
35,0.070835,2
36,0.025020,2
37,0.042631,3
38,0.026616,2
39,0.044842,2
40,0.048932,2
41,0.080010,2
42,0.045571,2
43,0.031081,2
44,0.039473,2
45,0.036908,2
46,0.070769,2
47,0.033570,2
48,0.037633,2
49,0.071558,2
