id,p
0,0.000000
1,1.000000
2,0.000027
3,0.000000
4,0.229294
5,0.011316
6,0.000001
7,0.000573
8,0.000000
9,0.000000
10,0.000000
11,0.000262
12,0.000000
13,0.000443
14,0.000001
15,0.000000
16,0.000001
17,0.000001
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000006
23,0.001543
24,0.000000
25,1.000000
26,0.000027
27,0.000000
28,0.000000
29,0.000000
30,0.002471
31,0.020450
32,0.000000
33,0.000049
34,0.000000
35,0.000000
36,0.002471
37,0.000000
38,0.000262
39,0.000000
40,0.000006
41,0.000573
42,1.000000
43,0.000000
44,0.000001
45,1.000000
46,0.000000
47,0.000443
48,0.000011
49,0.000000
50,0.003109
51,0.000000
52,0.000000
53,0.000000
54,0.000000
55,0.000027
56,0.000001
57,0.000000
58,0.000000
59,0.000001
60,0.000000
61,0.000000
62,1.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000027
67,0.000000
68,0.000011
69,0.000000
70,0.000000
71,0.000000
72,0.000001
73,0.000000
74,0.000000
75,0.000000
76,0.000443
77,0.000000
78,0.000000
79,0.000000
80,0.000000
81,0.000000
82,0.000443
83,0.000262
84,0.000000
85,0.000262
86,1.000000
87,0.001543
