id,distance,n_actions
0,0.020181,2
1,0.047619,1
2,0.052632,2
3,0.023129,1
4,0.008050,2
5,0.010771,2
6,0.066112,4
7,0.039909,3
8,0.016327,1
9,0.005442,1
10,0.064966,3
11,0.004082,1
12,0.034580,3
13,0.052632,2
14,0.007948,2
15,0.055138,2
16,0.010658,2
17,0.020068,2
18,0.053061,2
19,0.045238,3
20,0.052632,2
21,0.055782,2
22,0.021429,2
23,0.002721,1
24,0.052632,2
25,0.047619,1
26,0.005013,1
27,0.071769,3
28,0.052632,2
29,0.055782,2
30,0.005013,1
31,0.005013,1
32,0.049206,3
33,0.052632,2
34,0.033333,2
35,0.039002,2
36,0.052632,2
37,0.052632,2
38,0.119048,3
39,0.053175,3
40,0.039909,3
41,0.047619,1
42,0.047619,1
43,0.046599,3
44,0.021429,2
45,0.047619,1
46,0.022789,2
47,0.032653,1
48,0.052632,2
49,0.032086,2
50,0.119048,3
51,0.052632,2
52,0.018707,2
53,0.029592,2
54,0.028005,2
55,0.005013,1
56,0.038549,3
57,0.039909,3
58,0.010771,2
59,0.058062,3
60,0.056928,3
61,0.026757,2
62,0.047619,1
63,0.055896,3
64,0.067460,2
65,0.034580,3
66,0.005013,1
67,0.067460,2
68,0.025397,2
69,0.052632,2
70,0.028016,3
71,0.018707,2
72,0.015986,2
73,0.067460,2
74,0.055782,2
75,0.017347,2
76,0.020068,2
77,0.035941,3
78,0.052632,2
79,0.011905,1
80,0.012245,1
81,0.026757,2
82,0.052632,2
83,0.052632,2
84,0.016100,2
85,0.100251,3
86,0.047619,1
87,0.050125,2
