id,left,right
0,149,23
1,149,23
2,34,24
3,80,20
4,3,24
5,41,23
6,34,24
7,41,23
8,34,24
9,41,23
10,0,24
11,190,28
12,149,23
13,149,23
14,68,23
15,34,24
16,149,23
17,20,23
18,41,23
19,177,20
20,149,23
21,3,24
22,68,23
23,41,23
24,59,38
25,149,23
26,177,20
27,0,23
28,41,23
29,7,23
30,78,24
31,1,24
32,68,23
33,149,23
34,9,24
35,12,38
36,149,23
37,149,23
38,25,24
39,0,24
40,41,23
41,149,23
42,190,28
43,149,23
44,149,23
45,177,20
46,9,24
47,149,23
48,10,23
49,20,23
50,3,28
51,177,20
52,20,24
53,199,26
54,190,28
55,58,26
56,6,24
57,3,28
