id,left,right
0,5,34
1,10,34
2,47,255
3,9,34
4,15,20
5,29,34
6,17,63
7,104,20
8,15,34
9,66,255
10,24,34
11,15,34
12,63,20
13,63,20
14,63,20
15,16,20
16,66,255
17,47,255
18,16,59
19,16,20
20,18,34
21,63,20
22,18,34
23,104,20
24,18,34
25,17,34
26,54,20
27,5,34
28,42,20
29,104,20
30,22,20
31,104,20
32,54,20
33,54,20
34,9,34
35,5,34
36,3,34
37,54,20
38,0,34
39,18,34
40,104,20
41,65,59
42,24,34
43,24,34
44,104,20
45,1,34
46,22,20
47,16,20
48,54,20
49,9,34
50,104,20
51,54,20
52,104,20
53,63,20
54,10,34
55,5,20
56,63,20
57,9,34
