id,left,right
0,643,23
1,163,21
2,19,20
3,136,20
4,0,20
5,73,21
6,643,23
7,643,23
8,643,23
9,657,20
10,657,20
11,657,20
12,136,20
13,107,20
14,24,24
15,67,20
16,39,20
17,46,21
18,15,22
19,72,30
20,628,20
21,121,23
22,657,20
23,38,29
24,71,21
25,107,20
26,6,20
27,657,20
28,136,20
29,67,21
30,643,23
31,72,20
32,62,23
33,109,21
34,628,20
35,71,21
36,107,20
37,3,20
38,9,28
39,59,20
40,628,20
41,107,20
42,657,20
43,628,20
44,657,20
45,628,20
46,45,20
47,5,20
48,643,23
49,8,20
50,44,24
51,657,20
52,51,27
53,163,21
54,44,20
55,657,20
56,107,20
57,72,30
58,164,21
59,18,20
60,1,20
61,657,20
62,45,20
63,21,20
64,136,20
65,121,23
66,121,23
67,20,20
68,59,27
69,657,20
70,628,20
71,2,20
72,121,23
73,51,20
74,56,20
75,109,21
76,8,21
77,628,20
78,164,21
79,657,20
80,657,20
81,657,20
82,40,20
83,16,20
84,21,20
85,72,20
86,5,21
87,657,20
