id,p
0,0.151285
1,0.668365
2,0.020264
3,0.003846
4,0.000000
5,0.668365
6,1.000000
7,0.151285
8,0.151285
9,1.000000
10,1.000000
11,1.000000
12,0.003846
13,0.000000
14,0.002439
15,0.000196
16,0.000008
17,0.668365
18,0.000004
19,0.004801
20,1.000000
21,0.151285
22,1.000000
23,0.002439
24,0.668365
25,0.000000
26,0.000000
27,1.000000
28,0.003846
29,0.668365
30,1.000000
31,0.668365
32,0.668365
33,0.668365
34,1.000000
35,0.668365
36,0.000000
37,0.000727
38,0.001521
39,0.331695
40,1.000000
41,0.000000
42,1.000000
43,1.000000
44,1.000000
45,1.000000
46,0.668365
47,0.331695
48,1.000000
49,0.007392
50,0.668365
51,1.000000
52,0.668365
53,0.668365
54,0.003846
55,1.000000
56,0.000000
57,0.004801
58,0.668365
59,0.000000
60,0.668365
61,1.000000
62,0.668365
63,0.000000
64,0.003846
65,0.151285
66,0.151285
67,0.000000
68,0.003846
69,1.000000
70,1.000000
71,0.000000
72,0.151285
73,0.668365
74,0.003846
75,0.668365
76,0.000004
77,1.000000
78,0.668365
79,1.000000
80,1.000000
81,1.000000
82,0.000000
83,0.000004
84,0.000000
85,0.668365
86,0.007392
87,1.000000
