id,left,right
0,22,54
1,118,54
2,141,23
3,32,54
4,118,54
5,18,54
6,123,54
7,45,54
8,123,54
9,1,54
10,60,23
11,34,54
12,32,54
13,18,54
14,4,54
15,18,54
16,123,54
17,52,30
18,107,35
19,22,54
20,29,54
21,45,54
22,37,23
23,118,54
24,11,54
25,0,35
26,123,54
27,118,54
28,52,30
29,118,54
30,141,23
31,18,54
32,118,54
33,32,54
34,141,23
35,45,54
36,2,54
37,118,54
38,18,54
39,123,54
40,18,54
41,32,54
42,118,54
43,60,23
44,45,23
45,34,23
46,28,54
47,18,54
48,118,54
49,45,23
50,141,23
51,28,54
52,107,35
53,123,54
54,30,23
55,32,54
56,118,54
57,34,54
58,22,54
59,29,54
60,34,23
61,45,23
62,141,23
63,45,23
64,141,23
65,45,23
66,118,54
67,123,54
68,32,54
69,2,54
70,123,54
71,123,54
72,11,54
73,34,54
74,123,54
75,141,23
76,141,23
77,8,38
78,22,54
79,46,26
80,141,23
81,45,23
82,45,41
83,34,54
84,29,54
85,107,35
86,118,54
87,123,54
88,107,35
89,123,54
90,118,54
91,29,54
92,45,23
93,107,35
94,107,35
95,141,23
96,141,23
97,34,54
98,15,54
99,45,23
100,107,35
101,141,23
102,141,23
