id,distance,n_actions
0,0.096219,1
1,0.063409,1
2,0.084972,1
3,0.035670,1
4,0.212526,1
5,0.046063,1
6,0.119114,1
7,0.065829,1
8,0.181558,1
9,0.100109,1
10,0.069069,1
11,0.026791,1
12,0.091700,1
13,0.062837,1
14,0.197993,1
15,0.199147,1
16,0.127529,1
17,0.124755,1
18,0.086216,1
19,0.159683,1
20,0.109722,1
21,0.039989,1
22,0.058510,1
23,0.033460,1
24,0.050807,1
25,0.178435,1
26,0.153142,1
27,0.137125,1
28,0.002319,1
29,0.130221,1
30,0.072608,1
31,0.071377,1
32,0.075804,1
33,0.123852,1
34,0.124095,1
35,0.183847,1
36,0.007760,1
37,0.073587,1
38,0.096885,1
39,0.073534,1
40,0.103256,1
41,0.066497,1
42,0.090416,1
43,0.165292,1
44,0.164770,1
45,0.051621,1
46,0.109553,1
47,0.105099,1
48,0.053124,1
49,0.120789,1
50,0.042557,1
51,0.019387,1
52,0.068385,1
53,0.005889,1
54,0.114461,1
55,0.106596,1
56,0.124759,1
57,0.045020,1
58,0.037132,1
59,0.092065,1
60,0.166040,1
61,0.189633,1
62,0.127450,1
63,0.120061,1
64,0.033704,1
65,0.127007,1
66,0.098080,1
67,0.102949,1
68,0.096453,1
69,0.071942,1
70,0.046852,1
71,0.077985,1
72,0.049758,1
73,0.144818,1
74,0.112663,1
75,0.072943,1
76,0.136092,1
77,0.183653,1
78,0.063841,1
79,0.144298,1
80,0.035882,1
81,0.011133,1
82,0.071970,1
83,0.074746,1
84,0.061891,1
85,0.006637,1
86,0.110163,1
87,0.066998,1
88,0.063468,1
89,0.108283,1
90,0.065962,1
91,0.021549,1
92,0.092699,1
93,0.071432,1
94,0.041303,1
95,0.028909,1
96,0.125501,1
97,0.030518,1
98,0.004549,1
99,0.211375,1
