id,p
0,0.914698
1,0.315977
2,0.315977
3,0.976589
4,0.162432
5,0.976589
6,0.680160
7,0.545999
8,0.999966
9,0.229700
10,0.999966
11,0.000606
12,0.914698
13,0.422135
14,0.545999
15,0.000606
16,0.976589
17,0.914698
18,0.999966
19,0.545999
20,0.315977
21,0.545999
22,0.545999
23,0.315977
24,0.997502
25,0.997502
26,0.019226
27,0.229700
28,1.000000
29,0.914698
30,0.976589
31,0.422135
32,0.229700
33,0.545999
34,0.162432
35,0.315977
36,0.999966
37,1.000000
38,0.315977
39,0.999966
40,0.997502
41,1.000000
42,1.000000
43,0.914698
44,0.315977
45,0.315977
46,0.809983
47,0.422135
48,0.680160
49,0.914698
50,0.422135
51,0.914698
52,0.422135
53,0.976589
54,0.315977
55,0.914698
56,0.914698
57,0.011575
58,0.999966
59,0.999966
60,0.229700
61,0.545999
62,0.162432
63,0.999966
64,0.680160
65,0.162432
66,0.315977
67,0.976589
68,0.315977
69,0.999966
70,0.976589
71,0.976589
72,0.162432
73,0.976589
74,0.162432
75,1.000000
76,1.000000
77,0.011575
78,0.074948
79,1.000000
80,0.809983
81,0.914698
82,0.315977
83,0.031082
84,0.809983
85,1.000000
86,0.162432
87,0.315977
88,0.809983
89,0.162432
90,0.999966
91,0.914698
92,0.315977
93,0.111816
94,0.999966
95,0.809983
96,0.315977
97,0.315977
98,1.000000
99,0.680160
