id,distance,n_actions
0,0.031676,1
1,0.002437,1
2,0.019493,1
3,0.082846,1
4,0.014620,1
5,0.038986,1
6,0.026803,1
7,0.031676,1
8,0.099903,1
9,0.019493,1
10,0.063353,1
11,0.140570,1
12,0.004873,1
13,0.104776,1
14,0.004873,1
15,0.143762,1
16,0.012183,1
17,0.082846,1
18,0.053606,1
19,0.000000,0
20,0.080409,1
21,0.085283,1
22,0.019493,1
23,0.021930,1
24,0.130166,1
25,0.014620,1
26,0.009747,1
27,0.087719,1
28,0.063353,1
29,0.104776,1
30,0.075536,1
31,0.085283,1
32,0.026803,1
33,0.029240,1
34,0.095029,1
35,0.026803,1
36,0.065789,1
37,0.068226,1
38,0.085283,1
39,0.102339,1
40,0.070663,1
41,0.063353,1
42,0.063353,1
43,0.034113,1
44,0.029240,1
45,0.007310,1
46,0.002437,1
47,0.017057,1
48,0.056043,1
49,0.153509,1
50,0.029240,1
51,0.116959,1
52,0.136452,1
53,0.099903,1
54,0.024366,1
55,0.085283,1
56,0.019493,1
57,0.175439,1
58,0.099903,1
59,0.007310,1
60,0.012183,1
61,0.043860,1
62,0.002437,1
63,0.056043,1
64,0.021930,1
65,0.082846,1
66,0.041472,1
67,0.006506,1
68,0.005141,1
69,0.093324,1
70,0.021930,1
71,0.004727,1
72,0.075536,1
73,0.007675,1
74,0.026657,1
75,0.026803,1
76,0.000365,1
77,0.035575,1
78,0.011598,1
79,0.013670,1
80,0.009747,1
81,0.031676,1
82,0.107212,1
83,0.083942,1
84,0.002851,1
85,0.043543,1
86,0.112403,1
