time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
41.0, 0.994695, 0.972973, 1.000000, 0.970588, 1.000000, 0.979592, 1.000000, 0.984252, 1.000000, 0.985816, 1.000000, 1.000000, 0.966667, 0.980392, 1.000000, 
43.0, 0.992042, 0.972973, 1.000000, 0.970588, 1.000000, 0.969388, 1.000000, 0.976378, 1.000000, 0.978723, 1.000000, 1.000000, 0.933333, 0.980392, 1.000000, 
51.0, 0.989390, 0.945946, 1.000000, 0.955882, 1.000000, 0.959184, 1.000000, 0.968504, 1.000000, 0.971631, 1.000000, 1.000000, 0.900000, 0.970588, 1.000000, 
77.0, 0.986737, 0.918919, 1.000000, 0.941176, 1.000000, 0.948980, 1.000000, 0.960630, 1.000000, 0.964539, 1.000000, 1.000000, 0.866667, 0.970588, 1.000000, 
94.0, 0.984085, 0.891892, 1.000000, 0.926471, 1.000000, 0.938776, 1.000000, 0.952756, 1.000000, 0.957447, 1.000000, 1.000000, 0.866667, 0.970588, 1.000000, 
110.0, 0.981432, 0.891892, 1.000000, 0.911765, 1.000000, 0.928571, 1.000000, 0.944882, 1.000000, 0.950355, 1.000000, 1.000000, 0.866667, 0.970588, 0.994595, 
111.0, 0.978780, 0.864865, 1.000000, 0.897059, 1.000000, 0.918367, 1.000000, 0.937008, 1.000000, 0.943262, 1.000000, 1.000000, 0.833333, 0.960784, 0.994595, 
130.0, 0.976127, 0.837838, 1.000000, 0.882353, 1.000000, 0.908163, 1.000000, 0.929134, 1.000000, 0.936170, 1.000000, 1.000000, 0.800000, 0.950980, 0.994595, 
131.0, 0.973475, 0.810811, 1.000000, 0.867647, 1.000000, 0.897959, 1.000000, 0.921260, 1.000000, 0.929078, 1.000000, 1.000000, 0.766667, 0.941176, 0.994595, 
140.0, 0.970822, 0.783784, 1.000000, 0.852941, 1.000000, 0.887755, 1.000000, 0.913386, 1.000000, 0.921986, 1.000000, 1.000000, 0.766667, 0.931373, 0.994595, 
179.0, 0.968170, 0.756757, 1.000000, 0.838235, 1.000000, 0.877551, 1.000000, 0.905512, 1.000000, 0.914894, 1.000000, 1.000000, 0.766667, 0.921569, 0.994595, 
186.0, 0.965517, 0.729730, 1.000000, 0.823529, 1.000000, 0.867347, 1.000000, 0.897638, 1.000000, 0.907801, 1.000000, 1.000000, 0.766667, 0.911765, 0.994595, 
191.0, 0.962865, 0.729730, 1.000000, 0.823529, 1.000000, 0.867347, 1.000000, 0.897638, 1.000000, 0.907801, 1.000000, 1.000000, 0.766667, 0.901961, 0.994595, 
193.0, 0.960212, 0.729730, 1.000000, 0.823529, 1.000000, 0.867347, 1.000000, 0.897638, 0.995434, 0.907801, 0.994898, 1.000000, 0.766667, 0.892157, 0.994595, 
198.0, 0.957560, 0.729730, 1.000000, 0.823529, 1.000000, 0.867347, 0.994845, 0.897638, 0.990868, 0.907801, 0.989796, 0.993902, 0.766667, 0.892157, 0.989189, 
207.0, 0.954907, 0.702703, 1.000000, 0.808824, 1.000000, 0.857143, 0.994845, 0.889764, 0.990868, 0.900709, 0.989796, 0.993902, 0.766667, 0.882353, 0.989189, 
216.0, 0.952255, 0.675676, 1.000000, 0.794118, 1.000000, 0.846939, 0.994845, 0.881890, 0.990868, 0.893617, 0.989796, 0.993902, 0.733333, 0.882353, 0.989189, 
221.0, 0.949602, 0.648649, 1.000000, 0.779412, 1.000000, 0.836735, 0.994845, 0.874016, 0.990868, 0.886525, 0.989796, 0.993902, 0.700000, 0.872549, 0.989189, 
223.0, 0.946950, 0.621622, 1.000000, 0.764706, 1.000000, 0.826531, 0.994845, 0.866142, 0.990868, 0.879433, 0.989796, 0.993902, 0.700000, 0.862745, 0.989189, 
249.0, 0.944297, 0.621622, 1.000000, 0.764706, 1.000000, 0.826531, 0.994845, 0.866142, 0.986301, 0.879433, 0.984694, 0.993902, 0.700000, 0.852941, 0.989189, 
264.0, 0.938992, 0.567568, 1.000000, 0.735294, 1.000000, 0.806122, 0.994845, 0.850394, 0.986301, 0.865248, 0.984694, 0.993902, 0.666667, 0.843137, 0.989189, 
304.0, 0.936340, 0.540541, 1.000000, 0.720588, 1.000000, 0.795918, 0.994845, 0.842520, 0.986301, 0.858156, 0.984694, 0.993902, 0.666667, 0.843137, 0.989189, 
321.0, 0.933687, 0.540541, 1.000000, 0.720588, 1.000000, 0.785714, 0.994845, 0.834646, 0.986301, 0.851064, 0.984694, 0.993902, 0.666667, 0.833333, 0.989189, 
326.0, 0.931034, 0.513514, 1.000000, 0.705882, 1.000000, 0.775510, 0.994845, 0.826772, 0.986301, 0.843972, 0.984694, 0.993902, 0.666667, 0.833333, 0.989189, 
334.0, 0.928382, 0.513514, 1.000000, 0.691176, 1.000000, 0.765306, 0.994845, 0.818898, 0.986301, 0.836879, 0.984694, 0.993902, 0.633333, 0.823529, 0.989189, 
348.0, 0.925729, 0.486486, 1.000000, 0.676471, 1.000000, 0.755102, 0.994845, 0.811024, 0.986301, 0.829787, 0.984694, 0.993902, 0.633333, 0.813725, 0.989189, 
388.0, 0.923077, 0.486486, 1.000000, 0.676471, 1.000000, 0.755102, 0.994845, 0.811024, 0.986301, 0.829787, 0.984694, 0.993902, 0.633333, 0.803922, 0.989189, 
400.0, 0.920424, 0.459459, 1.000000, 0.661765, 1.000000, 0.744898, 0.994845, 0.803150, 0.986301, 0.822695, 0.984694, 0.993902, 0.600000, 0.794118, 0.989189, 
460.0, 0.917772, 0.432432, 1.000000, 0.647059, 1.000000, 0.734694, 0.994845, 0.795276, 0.986301, 0.815603, 0.984694, 0.993902, 0.600000, 0.794118, 0.989189, 
466.0, 0.915119, 0.405405, 1.000000, 0.632353, 1.000000, 0.724490, 0.994845, 0.787402, 0.986301, 0.808511, 0.984694, 0.993902, 0.600000, 0.794118, 0.989189, 
489.0, 0.912467, 0.405405, 1.000000, 0.617647, 1.000000, 0.714286, 0.994845, 0.779528, 0.986301, 0.801418, 0.984694, 0.993902, 0.600000, 0.794118, 0.989189, 
515.0, 0.909814, 0.405405, 0.994764, 0.617647, 0.994764, 0.714286, 0.989691, 0.779528, 0.981735, 0.801418, 0.979592, 0.987805, 0.600000, 0.794118, 0.983784, 
533.0, 0.909814, 0.405405, 0.994764, 0.617647, 0.994764, 0.714286, 0.989691, 0.779528, 0.981735, 0.801418, 0.979592, 0.987805, 0.600000, 0.794118, 0.983784, 
549.0, 0.907154, 0.378378, 0.994764, 0.602941, 0.994764, 0.704082, 0.989691, 0.771654, 0.981735, 0.794326, 0.979592, 0.987805, 0.566667, 0.784314, 0.983784, 
559.0, 0.904494, 0.378378, 0.994764, 0.602941, 0.994764, 0.704082, 0.989691, 0.771654, 0.981735, 0.794326, 0.979592, 0.981669, 0.566667, 0.784314, 0.978378, 
597.0, 0.899173, 0.351351, 0.994764, 0.573529, 0.994764, 0.683673, 0.989691, 0.755906, 0.981735, 0.780142, 0.979592, 0.981669, 0.566667, 0.774510, 0.978378, 
611.0, 0.896513, 0.351351, 0.994764, 0.573529, 0.994764, 0.683673, 0.989691, 0.755906, 0.981735, 0.773050, 0.979592, 0.981669, 0.566667, 0.764706, 0.978378, 
617.0, 0.896513, 0.351351, 0.994764, 0.573529, 0.994764, 0.683673, 0.989691, 0.755906, 0.981735, 0.773050, 0.979592, 0.981669, 0.566667, 0.764706, 0.978378, 
625.0, 0.893845, 0.324324, 0.994764, 0.558824, 0.994764, 0.673469, 0.989691, 0.747949, 0.981735, 0.765892, 0.979592, 0.981669, 0.533333, 0.754775, 0.978378, 
673.0, 0.891177, 0.324324, 0.994764, 0.544118, 0.994764, 0.663265, 0.989691, 0.739992, 0.981735, 0.758734, 0.979592, 0.981669, 0.533333, 0.754775, 0.972973, 
681.0, 0.888508, 0.324324, 0.994764, 0.544118, 0.994764, 0.663265, 0.989691, 0.739992, 0.981735, 0.758734, 0.979592, 0.981669, 0.533333, 0.744843, 0.972973, 
691.0, 0.888508, 0.324324, 0.994764, 0.544118, 0.994764, 0.663265, 0.989691, 0.739992, 0.981735, 0.758734, 0.979592, 0.981669, 0.533333, 0.744843, 0.972973, 
694.0, 0.885832, 0.324324, 0.994764, 0.544118, 0.994764, 0.663265, 0.989691, 0.739992, 0.977126, 0.758734, 0.974436, 0.981669, 0.533333, 0.734912, 0.972973, 
703.0, 0.883156, 0.297297, 0.994764, 0.529412, 0.994764, 0.653061, 0.989691, 0.732035, 0.977126, 0.751576, 0.974436, 0.981669, 0.533333, 0.724981, 0.972973, 
727.0, 0.880480, 0.297297, 0.994764, 0.514706, 0.994764, 0.642857, 0.989691, 0.724078, 0.977126, 0.744418, 0.974436, 0.981669, 0.500000, 0.724981, 0.972973, 
732.0, 0.880480, 0.297297, 0.994764, 0.514706, 0.994764, 0.642857, 0.989691, 0.724078, 0.977126, 0.744418, 0.974436, 0.981669, 0.500000, 0.724981, 0.972973, 
733.0, 0.877795, 0.297297, 0.994764, 0.514706, 0.994764, 0.642857, 0.989691, 0.716033, 0.977126, 0.744418, 0.974436, 0.981669, 0.466667, 0.724981, 0.972973, 
737.0, 0.877795, 0.297297, 0.994764, 0.514706, 0.994764, 0.642857, 0.989691, 0.716033, 0.977126, 0.744418, 0.974436, 0.981669, 0.466667, 0.724981, 0.972973, 
762.0, 0.875103, 0.297297, 0.994764, 0.514706, 0.994764, 0.632653, 0.989691, 0.707896, 0.977126, 0.737120, 0.974436, 0.981669, 0.466667, 0.724981, 0.967507, 
769.0, 0.872410, 0.297297, 0.994764, 0.500000, 0.994764, 0.622449, 0.989691, 0.699759, 0.977126, 0.729822, 0.974436, 0.981669, 0.466667, 0.714912, 0.967507, 
778.0, 0.869717, 0.297297, 0.994764, 0.500000, 0.994764, 0.622449, 0.989691, 0.699759, 0.972517, 0.722524, 0.974436, 0.981669, 0.466667, 0.704843, 0.967507, 
