id,left,right
0,113,55
1,37,93
2,26,93
3,55,48
4,55,48
5,26,113
6,37,93
7,55,48
8,24,93
9,206,93
10,255,48
11,31,48
12,206,93
13,61,113
14,31,48
15,26,93
16,113,55
17,255,48
18,255,48
19,206,93
20,255,48
21,32,55
22,113,55
23,37,93
24,255,48
25,26,93
26,255,48
27,55,48
28,113,55
29,20,93
30,113,55
31,23,48
32,29,48
33,32,113
34,26,93
35,206,93
36,206,93
37,282,113
38,35,48
39,55,48
40,282,113
41,48,48
42,113,55
43,16,93
44,39,113
45,48,48
46,282,113
47,255,48
48,255,48
49,7,48
50,206,93
51,113,55
52,255,48
53,113,55
54,206,93
55,206,93
56,113,55
57,113,55
58,30,48
59,206,93
60,34,113
61,31,113
62,255,48
63,55,48
64,255,48
65,282,113
66,206,93
67,55,48
68,43,93
69,282,113
70,61,113
71,282,113
72,26,93
73,255,48
74,255,48
75,55,48
76,255,48
77,37,93
78,31,113
79,255,48
80,28,48
81,28,48
82,206,93
83,206,93
84,29,48
85,16,93
86,48,48
