id,distance,n_actions
0,0.285714,2
1,0.428571,3
2,0.428571,3
3,0.190476,2
4,0.357143,3
5,0.357143,3
6,0.428571,3
7,0.107143,1
8,0.333333,3
9,0.428571,3
10,0.119048,2
11,0.428571,3
12,0.428571,3
13,0.285714,3
14,0.428571,3
15,0.321429,3
16,0.190476,2
17,0.333333,3
18,0.119048,2
19,0.380952,3
20,0.333333,3
21,0.428571,3
22,0.357143,3
23,0.428571,3
24,0.428571,3
25,0.428571,3
26,0.428571,3
27,0.190476,2
28,0.285714,2
29,0.261905,3
30,0.190476,2
31,0.428571,3
32,0.119048,2
33,0.333333,3
34,0.285714,3
35,0.035714,1
36,0.071429,1
37,0.190476,2
38,0.190476,2
39,0.214286,2
40,0.119048,2
41,0.107143,1
42,0.428571,3
43,0.428571,3
44,0.190476,2
45,0.238095,2
46,0.285714,2
47,0.428571,3
48,0.428571,3
49,0.392857,3
50,0.250000,2
51,0.035714,1
52,0.000000,0
53,0.190476,2
54,0.321429,3
55,0.285714,2
56,0.142857,1
57,0.071429,1
58,0.071429,1
59,0.428571,3
60,0.428571,3
61,0.428571,3
62,0.178571,2
63,0.107143,1
64,0.428571,3
65,0.357143,3
66,0.392857,3
67,0.119048,2
68,0.071429,1
69,0.261905,3
70,0.047619,1
71,0.035714,1
72,0.107143,1
73,0.285714,2
74,0.250000,2
75,0.071429,1
76,0.404762,4
77,0.107143,1
78,0.285714,2
79,0.285714,2
80,0.404762,4
81,0.071429,1
82,0.404762,4
83,0.428571,3
84,0.333333,3
85,0.107143,1
86,0.119048,2
87,0.071429,1
88,0.071429,1
89,0.428571,3
90,0.119048,2
91,0.107143,1
92,0.428571,3
93,0.250000,2
94,0.035714,1
95,0.428571,3
96,0.071429,1
97,0.071429,1
98,0.166667,2
99,0.071429,1
100,0.119048,2
101,0.035714,1
102,0.392857,3
