id,left,right
0,497,56
1,363,47
2,363,47
3,497,56
4,262,51
5,155,27
6,363,47
7,396,20
8,363,47
9,363,47
10,77,47
11,363,47
12,363,47
13,3,49
14,363,47
15,135,27
16,44,47
17,363,47
18,77,47
19,363,47
20,363,47
21,363,47
22,262,51
23,363,47
24,363,47
25,363,47
26,363,47
27,134,47
28,134,47
29,15,47
30,497,56
31,363,47
32,92,56
33,363,47
34,131,22
35,67,20
36,396,20
37,134,47
38,134,47
39,77,47
40,77,47
41,396,20
42,363,47
43,363,47
44,134,47
45,134,47
46,497,56
47,363,47
48,363,47
49,261,57
50,192,20
51,67,20
52,20,20
53,497,56
54,135,27
55,134,47
56,151,20
57,396,20
58,396,20
59,363,47
60,363,47
61,363,47
62,9,27
63,396,20
64,363,47
65,262,51
66,261,57
67,77,47
68,396,20
69,15,47
70,265,56
71,67,20
72,396,20
73,44,47
74,192,20
75,396,20
76,205,56
77,396,20
78,134,47
79,44,47
80,205,56
81,109,57
82,205,56
83,363,47
84,363,47
85,396,20
86,77,47
87,396,20
88,396,20
89,363,47
90,77,47
91,396,20
92,363,47
93,192,20
94,67,20
95,363,47
96,396,20
97,396,20
98,77,47
99,396,20
100,77,47
101,67,20
102,261,57
