id,distance,n_actions
0,0.029639,1
1,0.014751,1
2,0.000219,1
3,0.098136,2
4,0.016753,1
5,0.052542,2
6,0.006228,1
7,0.034200,1
8,0.006228,1
9,0.012887,1
10,0.001748,1
11,0.011598,1
12,0.042526,1
13,0.007212,1
14,0.115385,1
15,0.008304,1
16,0.055212,2
17,0.051546,1
18,0.023196,1
19,0.025787,1
20,0.081840,1
21,0.033475,2
22,0.023196,1
23,0.000437,1
24,0.023196,1
25,0.011473,1
26,0.045042,2
27,0.044661,2
28,0.005791,1
29,0.061856,1
30,0.029639,1
31,0.012887,1
32,0.023196,1
33,0.000328,1
34,0.006993,1
35,0.007321,1
36,0.049661,2
37,0.002950,1
38,0.002841,1
39,0.010309,1
40,0.042526,1
41,0.016753,1
42,0.015464,1
43,0.003866,1
44,0.074742,1
45,0.001748,1
46,0.033686,2
47,0.055412,1
48,0.030975,2
49,0.016171,1
50,0.004480,1
51,0.057802,1
52,0.105769,1
53,0.035212,2
54,0.006556,1
55,0.029639,1
56,0.000328,1
57,0.001289,1
58,0.011598,1
59,0.023929,1
60,0.002513,1
61,0.034794,1
62,0.049110,2
63,0.019330,1
64,0.008413,1
65,0.007539,1
66,0.014532,1
67,0.003497,1
68,0.037369,1
