id,p
0,0.000000
1,0.009747
2,0.000019
3,0.000000
4,0.000000
5,0.000000
6,0.196447
7,0.495222
8,0.196447
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.196447
14,0.001724
15,0.495222
16,0.000000
17,0.000001
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.001724
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000046
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.196447
34,0.000046
35,0.000400
36,0.000000
37,0.000019
38,0.000000
39,0.000000
40,0.000046
41,0.000000
42,0.000004
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.000000
50,0.000400
51,0.001724
52,0.000000
53,0.000000
54,0.000661
55,0.000000
56,1.000000
57,0.000000
58,0.000004
59,0.495222
60,0.000001
61,0.000000
62,0.000000
63,0.000400
64,0.000000
65,0.000000
66,0.495222
67,0.000002
68,0.000000
