id,left,right
0,389,36
1,124,23
2,109,23
3,13,26
4,389,36
5,4,26
6,211,23
7,124,23
8,211,23
9,389,36
10,109,23
11,389,36
12,389,36
13,211,23
14,7,23
15,211,23
16,37,26
17,19,36
18,389,36
19,124,23
20,7,23
21,37,26
22,389,36
23,85,23
24,389,36
25,4,23
26,86,26
27,6,26
28,211,23
29,26,36
30,389,36
31,389,36
32,389,36
33,85,23
34,211,23
35,211,23
36,0,26
37,211,23
38,211,23
39,43,36
40,389,36
41,389,36
42,389,36
43,72,36
44,26,36
45,109,23
46,2,26
47,19,36
48,19,26
49,124,23
50,211,23
51,124,23
52,7,23
53,0,26
54,211,23
55,389,36
56,85,23
57,36,36
58,389,36
59,124,23
60,211,23
61,389,36
62,1,26
63,389,36
64,211,23
65,211,23
66,124,23
67,211,23
68,124,23
