id,left,right
0,47,25
1,63,20
2,63,20
3,124,61
4,14,27
5,250,20
6,21,20
7,240,27
8,250,20
9,250,20
10,20,26
11,78,22
12,17,26
13,250,26
14,31,26
15,17,25
16,47,26
17,27,26
18,35,20
19,34,30
20,22,25
21,5,26
22,333,34
23,29,26
24,18,26
25,300,68
26,63,20
27,78,22
28,215,22
29,27,25
30,60,22
31,240,22
32,15,20
33,240,22
34,333,74
35,21,20
36,240,22
37,240,26
38,15,63
39,240,27
40,78,22
41,20,20
42,5,22
43,250,26
44,21,20
45,333,34
46,13,21
47,27,34
48,31,27
49,333,30
50,21,20
51,300,68
52,250,20
53,300,68
54,52,34
55,250,26
56,22,26
57,6,26
58,250,63
59,31,34
60,21,20
61,250,20
62,63,20
63,333,74
64,31,34
65,333,74
66,27,26
67,19,20
68,240,27
69,35,20
70,25,74
71,60,22
72,30,34
73,35,20
74,74,34
75,26,20
76,25,74
77,29,20
78,333,74
79,240,22
80,74,34
81,29,20
82,250,26
83,31,27
84,240,22
85,250,26
