id,left,right
0,51,20
1,78,20
2,342,20
3,138,20
4,138,20
5,138,20
6,76,34
7,342,20
8,63,21
9,30,34
10,80,34
11,30,34
12,138,20
13,80,34
14,30,34
15,342,20
16,76,20
17,342,20
18,51,34
19,51,34
20,43,34
21,138,20
22,138,20
23,342,20
24,63,21
25,60,21
26,80,34
27,138,20
28,43,20
29,342,20
30,342,20
31,138,20
32,342,20
33,342,20
34,138,20
35,28,34
36,51,20
37,19,34
38,342,20
39,78,20
40,80,34
41,78,20
42,138,20
43,51,20
44,78,34
45,342,20
46,342,20
47,342,20
48,138,20
49,342,20
50,30,20
51,342,20
52,20,34
53,37,61
54,57,21
55,4,21
56,31,20
57,138,20
58,342,20
59,342,20
60,342,20
61,34,34
62,342,20
63,51,20
64,342,20
65,51,20
66,43,20
67,138,20
68,29,21
69,138,20
70,57,21
71,3,21
72,76,20
73,342,20
74,76,34
75,342,20
76,138,20
77,78,20
78,342,20
79,342,20
80,342,20
81,34,20
82,342,20
83,342,20
84,30,20
85,342,20
86,51,20
87,342,20
88,342,20
89,76,20
90,30,34
91,43,20
92,138,20
93,138,20
94,342,20
95,51,20
96,138,20
97,80,34
98,76,20
99,31,34
100,34,20
101,28,34
102,15,20
103,342,20
104,80,34
105,80,34
106,342,20
107,51,20
108,0,34
109,342,20
110,138,20
111,342,20
112,342,20
113,51,20
114,342,20
