id,left,right
0,32,41
1,74,26
2,1,68
3,27,81
4,34,22
5,28,68
6,17,41
7,37,43
8,37,43
9,46,41
10,61,43
11,208,21
12,173,24
13,12,81
14,107,22
15,6,68
16,16,41
17,3,68
18,124,41
19,184,21
20,60,43
21,3,68
22,173,24
23,12,68
24,32,81
25,12,81
26,208,21
27,53,68
28,184,21
29,6,31
30,0,68
31,34,41
32,35,81
33,124,41
34,10,68
35,60,24
36,10,68
37,208,21
38,173,24
39,62,81
40,138,43
41,20,81
42,12,68
43,0,68
44,12,81
45,13,41
46,10,81
47,29,41
48,68,24
49,74,26
50,68,24
51,74,26
52,40,81
53,0,68
54,68,24
55,74,41
56,57,81
57,92,24
58,74,26
59,68,24
60,184,21
61,173,24
62,173,24
63,68,24
64,173,24
65,34,41
66,124,41
67,62,81
68,0,68
69,208,21
70,122,41
71,124,41
72,173,24
73,26,24
74,74,26
75,67,21
76,184,24
77,173,24
78,22,68
79,15,41
80,68,24
81,74,26
82,173,24
83,184,24
84,14,68
85,184,21
86,20,81
87,184,24
88,13,22
89,27,81
90,24,41
91,23,68
92,173,24
93,124,41
94,47,24
95,74,26
96,173,24
97,49,24
98,173,24
99,184,21
100,74,26
101,7,22
102,173,24
