id,p
0,0.030157
1,0.007881
2,0.030157
3,0.007881
4,0.007881
5,0.095627
6,0.030157
7,0.007881
8,1.000000
9,0.007881
10,0.007881
11,0.007881
12,0.007881
13,0.007881
14,0.007881
15,0.007881
16,0.007881
17,0.310206
18,0.007881
19,0.200867
20,0.007881
21,0.007881
22,0.007881
23,0.007881
24,1.000000
25,0.007881
26,0.007881
27,0.072932
28,0.095627
29,0.007881
30,0.030157
31,0.003753
32,0.000000
33,0.095627
34,0.000027
35,0.072932
36,0.030157
37,0.454794
38,1.000000
39,1.000000
40,0.310206
41,0.000045
42,0.123923
