id,p
0,0.523639
1,0.004755
2,0.149521
3,0.050499
4,1.000000
5,0.149521
6,0.149521
7,1.000000
8,0.149521
9,0.089007
10,0.149521
11,1.000000
12,0.149521
13,0.149521
14,0.067446
15,0.149521
16,0.116058
17,0.089007
18,0.523639
19,1.000000
20,0.149521
21,1.000000
22,0.149521
23,0.149521
24,1.000000
25,0.149521
26,0.149521
27,0.089007
28,0.149521
29,0.149521
30,1.000000
31,0.037360
32,0.067446
33,0.149521
34,0.297049
35,0.019723
36,0.009922
37,0.067446
38,0.014074
39,0.004755
40,0.089007
41,0.089007
42,0.523639
