id,left,right
0,3,21
1,24,21
2,33,23
3,259,23
4,259,23
5,18,21
6,0,21
7,73,21
8,24,21
9,39,21
10,7,21
11,10,21
12,67,21
13,57,30
14,222,21
15,259,23
16,57,30
17,24,21
18,57,22
19,259,23
20,23,21
21,30,30
22,39,21
23,6,21
24,30,21
25,84,22
26,259,23
27,39,21
28,73,21
29,57,22
30,24,21
31,6,23
32,8,21
33,19,61
34,222,21
35,2,21
36,98,21
37,222,21
38,8,21
39,259,23
40,2,21
41,57,22
42,114,23
43,24,21
44,57,22
45,39,21
46,6,21
47,2,21
48,1,21
49,73,21
50,43,23
51,41,22
52,259,23
53,4,21
54,82,61
55,10,21
56,84,22
