id,p
0,0.000341
1,0.000341
2,0.000341
3,0.000341
4,0.000341
5,0.000341
6,0.000341
7,0.000341
8,0.000341
9,0.000341
10,0.000341
11,0.000341
12,0.000341
13,0.000341
14,0.000341
15,0.000341
16,0.000341
17,0.000341
18,0.000341
19,0.000341
20,0.000341
21,0.000341
22,0.000341
23,0.000341
24,0.000341
25,0.000341
26,0.000341
27,0.000341
28,0.000341
29,0.000341
30,0.000341
31,0.000341
32,0.000341
33,0.000341
34,0.000341
35,0.000341
36,0.000341
37,0.000341
38,0.000341
39,0.000341
40,0.000341
41,0.000341
42,0.000341
43,0.000341
44,0.000341
45,0.000341
46,0.000341
47,0.000341
48,0.000341
49,0.000341
50,0.000341
51,0.000341
52,0.000341
53,0.000341
54,0.000341
55,0.000341
56,0.000341
57,0.000341
58,0.000341
59,0.000341
60,0.000341
61,0.000341
62,0.000341
63,0.000341
64,0.000341
65,0.000341
66,0.000341
67,0.000341
68,0.000341
69,0.000341
70,0.000341
71,0.000341
72,0.000341
73,0.000341
74,0.000341
75,0.000341
76,0.000341
77,0.000341
78,0.000341
79,0.000341
80,0.000341
81,0.000341
82,0.000341
83,0.000341
84,0.000341
85,0.000341
86,0.000341
87,0.000341
88,0.000341
89,0.000341
90,0.000341
91,0.000341
92,0.000341
93,0.000341
94,0.000341
95,0.000341
96,0.000341
97,0.000341
98,0.000341
99,0.000341
