id,p
0,0.000000
1,0.862169
2,0.000000
3,0.991688
4,0.991688
5,0.000000
6,0.862169
7,0.991688
8,0.991688
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.991688
15,0.000000
16,0.000000
17,0.991688
18,0.991688
19,0.991688
20,0.487088
21,0.000000
22,0.991688
23,0.991688
24,0.991688
25,0.000000
26,0.997117
27,0.991688
28,0.991688
29,0.997117
30,0.000000
31,0.997117
32,0.997117
33,0.997117
34,0.997117
35,0.991688
36,0.000000
37,0.862169
38,0.991688
39,0.997117
40,0.862169
41,0.862169
42,0.991688
43,0.000000
44,0.997117
45,0.991688
46,0.000000
47,0.991688
48,0.595449
49,0.000000
50,0.862169
51,0.997117
52,0.991688
53,0.997117
