id,left,right
0,6,68
1,184,24
2,1,68
3,14,68
4,10,68
5,28,68
6,173,24
7,1,68
8,1,68
9,40,81
10,32,68
11,184,24
12,173,24
13,6,68
14,12,68
15,6,68
16,3,24
17,3,68
18,23,68
19,47,24
20,62,81
21,26,24
22,173,24
23,12,68
24,32,81
25,10,68
26,7,68
27,57,81
28,47,24
29,10,24
30,24,24
31,173,24
32,0,68
33,57,81
34,49,24
35,29,41
36,49,24
37,184,24
38,173,24
39,41,68
40,32,68
41,20,81
42,12,68
43,68,24
44,6,68
45,12,68
46,173,24
47,2,68
48,68,24
49,184,24
50,68,24
51,184,24
52,40,81
53,68,24
54,68,24
55,28,68
56,57,81
57,20,81
58,184,24
59,22,68
60,47,24
61,173,24
62,173,24
63,68,24
64,173,24
65,10,68
66,22,68
67,41,68
68,68,24
69,49,24
70,32,81
71,57,81
72,173,24
73,26,24
74,184,24
75,68,24
76,184,24
77,173,24
78,22,68
79,1,68
80,68,24
81,184,24
82,173,24
83,184,24
84,34,41
85,47,24
86,20,81
87,184,24
88,3,68
89,29,23
90,57,81
91,23,68
92,23,68
93,57,81
94,2,41
95,184,24
96,173,24
97,49,24
98,173,24
99,47,24
100,184,24
101,47,24
102,173,24
