id,left,right
0,96,20
1,363,21
2,164,21
3,1,20
4,73,20
5,105,20
6,1,20
7,276,30
8,26,20
9,31,20
10,11,20
11,40,23
12,125,22
13,63,20
14,11,22
15,7,21
16,43,20
17,105,20
18,164,20
19,68,20
20,164,20
21,105,20
22,105,20
23,125,22
24,94,21
25,7,20
26,355,20
27,98,23
28,164,20
29,9,39
30,355,20
31,363,21
32,3,20
33,164,21
34,8,20
35,20,20
36,94,21
37,164,20
38,164,20
39,8,20
40,68,20
41,62,23
42,6,22
43,3,20
44,105,20
45,164,21
46,1,20
47,53,20
48,164,20
49,6,20
50,94,21
51,164,20
52,73,20
53,73,20
54,25,20
55,768,21
56,119,21
57,43,20
58,105,20
59,105,20
60,26,20
61,17,20
62,1,20
63,7,20
64,8,20
65,9,21
66,116,20
67,1,20
68,15,20
69,164,20
70,23,22
71,110,21
72,109,20
73,9,20
74,105,20
75,42,21
76,105,20
77,43,20
78,768,21
79,276,30
80,110,21
81,52,30
82,94,21
83,128,20
84,105,20
85,0,20
86,32,20
87,326,25
