id,p
0,0.002471
1,0.000573
2,0.000000
3,0.000000
4,0.013839
5,0.059939
6,0.000000
7,0.000000
8,0.000000
9,0.020450
10,0.000000
11,0.001543
12,0.131526
13,0.000000
14,0.002471
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.001543
20,0.000000
21,0.000000
22,0.000001
23,0.229294
24,0.000000
25,0.000000
26,0.000573
27,0.011316
28,0.000000
29,0.000000
30,0.000573
31,0.000573
32,0.000000
33,0.000000
34,0.131526
35,0.003895
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.059939
41,0.003895
42,0.020450
43,0.000000
44,0.000001
45,0.000000
46,0.000001
47,0.000000
48,0.000000
49,0.000000
50,0.000000
51,0.000000
52,0.013839
53,0.000443
54,0.000000
55,0.059939
56,0.000152
57,0.000000
58,0.059939
59,0.059939
60,0.000000
61,0.000000
62,0.229294
63,0.000000
64,0.000001
65,0.000000
66,0.003895
67,0.000000
68,0.000000
69,0.000000
70,0.000152
71,0.000000
72,0.000000
73,0.000000
74,0.000000
75,0.000000
76,0.000000
77,0.000573
78,0.059939
79,0.000000
80,0.000003
81,0.000000
82,0.000000
83,0.000000
84,0.000573
85,0.000000
86,0.000000
87,0.000000
