id,left,right
0,68,26
1,46,21
2,47,26
3,78,22
4,18,26
5,240,27
6,21,20
7,250,63
8,124,61
9,240,27
10,21,20
11,78,22
12,17,26
13,250,63
14,35,20
15,17,26
16,68,26
17,68,26
18,35,20
19,20,26
20,22,26
21,15,26
22,333,74
23,29,26
24,21,20
25,333,74
26,68,26
27,78,22
28,240,47
29,22,21
30,124,61
31,333,74
32,15,26
33,333,74
34,78,22
35,21,20
36,240,27
37,240,27
38,15,26
39,240,27
40,78,22
41,20,20
42,31,34
43,78,22
44,21,20
45,240,47
46,17,26
47,27,34
48,29,26
49,333,74
50,21,20
51,240,47
52,250,63
53,240,27
54,52,34
55,60,22
56,15,26
57,11,23
58,78,22
59,31,34
60,21,20
61,60,22
62,68,26
63,333,74
64,31,34
65,240,27
66,68,26
67,19,26
68,240,27
69,35,20
70,16,26
71,60,22
72,30,34
73,35,20
74,68,26
75,17,26
76,25,34
77,29,26
78,78,22
79,240,27
80,68,26
81,29,26
82,78,22
83,29,26
84,333,74
85,250,63
