id,distance,n_actions
0,0.119122,2
1,0.106583,2
2,0.036602,2
3,0.017241,1
4,0.016770,1
5,0.019712,1
6,0.034483,1
7,0.009415,1
8,0.043615,2
9,0.000000,0
10,0.003135,1
11,0.026438,1
12,0.037414,2
13,0.017241,1
14,0.033859,1
15,0.026750,2
16,0.006270,1
17,0.039185,1
18,0.044283,2
19,0.036258,2
20,0.037490,2
21,0.021944,1
22,0.006270,1
23,0.028473,2
24,0.044203,2
25,0.022379,1
26,0.025078,1
27,0.037754,2
28,0.050297,2
29,0.047928,2
30,0.020300,1
31,0.024930,1
32,0.021944,1
33,0.019417,1
34,0.033979,2
35,0.032915,1
36,0.101881,2
37,0.014122,1
38,0.012539,1
39,0.017241,1
40,0.031600,2
41,0.051108,2
42,0.017241,1
43,0.015074,1
44,0.027258,2
45,0.029781,1
46,0.009404,1
47,0.128527,2
48,0.032831,2
49,0.017358,1
50,0.035083,2
51,0.010297,1
52,0.034483,1
53,0.025110,2
54,0.027713,1
55,0.004413,1
56,0.037122,2
57,0.007837,1
58,0.003135,1
59,0.003135,1
60,0.047117,2
61,0.023511,1
62,0.041540,2
63,0.040376,2
64,0.014107,1
65,0.034559,2
66,0.061147,2
67,0.026902,1
68,0.029685,1
69,0.025110,2
70,0.028653,2
71,0.010003,1
72,0.021944,1
73,0.007061,1
74,0.009404,1
75,0.037881,2
76,0.019417,1
77,0.041008,2
78,0.018829,1
79,0.012539,1
80,0.017358,1
81,0.034391,2
82,0.017946,1
83,0.017946,1
84,0.014107,1
85,0.015674,1
86,0.016475,1
87,0.031600,2
88,0.037006,2
89,0.045822,2
90,0.014107,1
91,0.010972,1
92,0.031348,1
93,0.018241,1
94,0.021944,1
95,0.009709,1
96,0.011474,1
97,0.065923,2
98,0.036050,1
99,0.040440,2
100,0.019417,1
101,0.003135,1
102,0.032080,2
103,0.018809,1
104,0.044083,2
105,0.092476,2
106,0.010972,1
107,0.028213,1
108,0.054859,1
109,0.007837,1
110,0.006270,1
111,0.036134,2
112,0.026646,1
113,0.019417,1
114,0.128527,2
115,0.020376,1
