id,left,right
0,46,22
1,220,22
2,42,21
3,579,45
4,256,23
5,7,23
6,133,36
7,260,23
8,37,21
9,32,32
10,39,36
11,479,38
12,77,21
13,579,36
14,479,38
15,270,21
16,46,39
17,133,45
18,4,21
19,5,21
20,61,21
21,579,36
22,579,36
23,77,21
24,77,21
25,4,21
26,579,45
27,37,21
28,13,21
29,11,21
30,5,23
31,479,38
32,579,39
33,221,23
34,37,21
35,579,45
36,220,22
37,141,23
38,579,39
39,579,36
40,1,21
41,13,21
42,579,39
43,28,38
44,42,21
45,579,45
46,36,45
47,46,22
48,42,21
49,256,23
50,37,21
51,1,23
52,133,45
53,42,21
54,247,21
55,260,23
56,77,21
57,579,36
58,39,32
59,45,45
60,6,21
61,579,45
62,42,21
63,42,21
64,579,45
65,2,21
66,231,21
67,247,21
68,6,21
69,1,21
70,5,21
71,260,23
72,579,36
73,6,23
74,579,36
75,42,21
76,221,23
77,77,21
78,221,23
79,46,45
80,256,23
81,77,21
82,256,23
83,256,23
84,579,39
85,359,22
86,256,23
87,1,21
88,5,21
89,37,21
90,579,45
91,579,36
92,133,45
93,256,23
94,579,45
95,260,23
96,260,23
97,1,21
98,133,32
99,1,21
100,221,23
101,46,36
102,8,21
103,579,45
104,49,21
105,12,22
106,579,39
107,579,45
108,9,45
109,579,36
110,39,45
111,77,21
112,579,45
113,221,23
114,46,22
115,579,39
