id,distance,n_actions
0,0.047619,1
1,0.103401,3
2,0.095238,2
3,0.097959,3
4,0.063492,2
5,0.100680,3
6,0.099320,3
7,0.095238,2
8,0.047619,1
9,0.015873,1
10,0.142857,3
11,0.100680,3
12,0.053061,2
13,0.097959,3
14,0.100680,3
15,0.145578,4
16,0.097959,3
17,0.102041,3
18,0.067460,2
19,0.047619,1
20,0.097959,3
21,0.047619,1
22,0.095238,2
23,0.047619,1
24,0.099320,3
25,0.011905,1
26,0.054422,2
27,0.097959,3
28,0.050340,2
29,0.047619,1
30,0.142857,3
31,0.096599,3
32,0.103401,3
33,0.053061,2
34,0.100680,3
35,0.099320,3
36,0.075397,3
37,0.047619,1
38,0.047619,1
39,0.055782,2
40,0.096599,3
41,0.047619,1
42,0.051701,2
43,0.075397,2
44,0.095238,2
45,0.047619,1
46,0.148299,4
47,0.047619,1
48,0.047619,1
49,0.047619,1
50,0.047619,1
51,0.047619,1
52,0.051587,2
53,0.047619,1
54,0.104762,3
55,0.100680,3
56,0.095238,2
57,0.053061,2
58,0.175510,4
59,0.047619,1
60,0.095238,2
61,0.099320,3
62,0.095238,2
63,0.099320,3
64,0.047619,1
65,0.015873,1
66,0.047619,1
67,0.100680,3
68,0.059524,2
69,0.075397,2
70,0.047619,1
71,0.047619,1
72,0.053061,2
73,0.047619,1
74,0.103401,3
75,0.047619,1
76,0.050340,2
77,0.047619,1
78,0.145578,4
79,0.079365,3
80,0.148299,4
81,0.102041,3
82,0.047619,1
83,0.050340,2
84,0.047619,1
85,0.096599,3
86,0.100680,3
87,0.019841,1
