id,p
0,0.198221
1,0.198221
2,0.198221
3,1.000000
4,1.000000
5,1.000000
6,0.198221
7,1.000000
8,1.000000
9,1.000000
10,0.198221
11,0.198221
12,0.198221
13,0.198221
14,1.000000
15,1.000000
16,0.198221
17,1.000000
18,1.000000
19,1.000000
20,1.000000
21,1.000000
22,0.198221
23,0.198221
24,1.000000
25,1.000000
26,1.000000
27,1.000000
28,1.000000
29,0.198221
30,1.000000
31,0.000000
32,1.000000
33,1.000000
34,1.000000
35,0.000000
36,0.000042
37,1.000000
38,1.000000
39,1.000000
40,1.000000
41,1.000000
42,0.198221
