id,distance,n_actions
0,0.009626,1
1,0.008021,1
2,0.010695,1
3,0.005348,1
4,0.000000,0
5,0.000000,0
6,0.006417,1
7,0.003743,1
8,0.002674,1
9,0.001604,1
10,0.008021,1
11,0.007487,1
12,0.006952,1
13,0.011230,1
14,0.004813,1
15,0.002139,1
16,0.009091,1
17,0.002139,1
18,0.003209,1
19,0.000000,0
20,0.005348,1
21,0.001604,1
22,0.013369,1
23,0.011765,1
24,0.001604,1
25,0.000000,0
26,0.002139,1
27,0.005348,1
28,0.003209,1
29,0.006952,1
30,0.004813,1
31,0.006952,1
32,0.006952,1
33,0.006417,1
34,0.009091,1
35,0.006417,1
36,0.006952,1
37,0.005348,1
38,0.000535,1
39,0.008556,1
40,0.003743,1
41,0.003743,1
42,0.010695,1
