id,left,right
0,183,20
1,244,30
2,12,20
3,233,24
4,75,21
5,233,20
6,49,21
7,69,21
8,21,21
9,471,20
10,183,20
11,69,21
12,471,21
13,14,20
14,55,25
15,233,20
16,12,20
17,69,21
18,75,21
19,17,25
20,183,20
21,401,49
22,471,20
23,14,20
24,17,25
25,9,30
26,233,20
27,69,21
28,183,20
29,183,20
30,49,49
31,186,30
32,471,20
33,75,21
34,471,20
35,471,20
36,16,20
37,471,20
38,28,21
39,16,20
40,75,21
41,77,25
42,233,20
43,49,21
44,401,49
45,34,20
46,183,20
47,401,49
48,49,21
49,183,20
50,401,49
51,69,21
52,1,20
53,31,25
54,87,49
55,233,20
56,233,20
57,28,21
58,49,21
59,183,20
60,13,20
61,75,34
62,471,20
63,233,20
64,471,20
65,69,21
66,471,20
67,471,20
68,11,21
69,31,25
70,14,20
71,183,20
72,183,20
73,183,20
74,244,30
75,87,49
76,13,49
77,307,49
78,186,30
79,14,20
80,11,21
81,157,30
82,75,21
83,233,20
84,471,20
85,471,20
86,84,21
87,471,20
88,69,21
89,183,20
90,307,49
91,244,30
92,105,21
93,471,20
94,471,20
95,41,49
96,6,20
97,11,21
98,17,25
99,84,21
100,471,20
101,6,25
102,233,20
103,244,30
104,183,20
105,12,20
106,75,21
107,69,21
108,75,21
109,75,21
110,13,20
111,471,20
112,233,20
113,105,21
114,75,21
