id,p
0,0.000000
1,0.000128
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.001601
7,0.001601
8,1.000000
9,0.000000
10,0.000000
11,0.001601
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.001601
18,0.000000
19,0.000000
20,0.000000
21,0.001601
22,0.000000
23,0.000000
24,0.000000
25,0.000128
26,0.000000
27,0.001601
28,0.000000
29,0.000000
30,1.000000
31,0.000000
32,0.000000
33,0.000128
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.001601
44,0.000000
45,0.000000
46,0.000000
47,0.000128
48,0.001601
49,0.000000
50,0.000128
51,0.001601
52,0.000000
53,0.000000
54,1.000000
55,0.000000
56,0.000000
57,0.000000
58,0.001601
59,0.000000
60,0.000000
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,0.001601
66,0.000000
67,0.000000
68,0.001601
69,0.000000
70,0.000000
71,0.000000
72,0.000000
73,0.000000
74,0.001601
75,1.000000
76,0.000000
77,0.000000
78,0.000000
79,0.000000
80,0.001601
81,0.000000
82,0.000000
83,0.000000
84,0.000000
85,0.000000
86,0.000000
87,0.000000
88,0.001601
89,0.000000
90,0.000000
91,0.000000
92,0.000000
93,0.000000
94,0.000000
95,0.000000
96,0.000000
97,0.001601
98,0.000000
99,0.000000
100,0.000000
101,0.000000
102,0.000000
103,0.001601
104,0.000000
105,0.000000
106,0.000128
107,0.001601
108,0.000128
109,0.000128
110,0.000000
111,0.000000
112,0.000000
113,0.000000
114,0.000128
