id,distance,n_actions
0,0.357143,3
1,0.380952,3
2,0.392857,3
3,0.273810,3
4,0.416667,4
5,0.357143,3
6,0.452381,4
7,0.321429,3
8,0.571429,4
9,0.404762,4
10,0.380952,3
11,0.452381,4
12,0.273810,3
13,0.047619,1
14,0.261905,3
15,0.333333,3
16,0.380952,3
17,0.309524,3
18,0.285714,2
19,0.357143,3
20,0.250000,2
21,0.285714,2
22,0.214286,2
23,0.380952,3
24,0.309524,3
25,0.285714,3
26,0.428571,3
27,0.452381,4
28,0.238095,2
29,0.500000,4
30,0.285714,3
31,0.357143,3
32,0.500000,4
33,0.309524,3
34,0.285714,3
35,0.321429,3
36,0.190476,2
37,0.333333,3
38,0.357143,3
39,0.404762,4
40,0.250000,2
41,0.309524,3
42,0.500000,4
43,0.380952,3
44,0.333333,3
45,0.214286,2
46,0.380952,3
47,0.250000,2
48,0.452381,4
49,0.333333,3
50,0.392857,3
51,0.380952,3
52,0.214286,2
53,0.285714,2
54,0.380952,4
55,0.273810,3
56,0.500000,4
57,0.142857,1
58,0.285714,2
59,0.333333,3
60,0.345238,4
61,0.333333,3
62,0.285714,3
63,0.333333,3
64,0.285714,3
65,0.333333,3
66,0.380952,3
67,0.571429,4
68,0.309524,3
69,0.190476,2
70,0.095238,1
71,0.095238,1
72,0.357143,3
73,0.416667,4
74,0.452381,4
75,0.392857,3
76,0.392857,3
77,0.309524,3
78,0.285714,2
79,0.071429,1
80,0.392857,3
81,0.333333,3
82,0.285714,2
83,0.452381,4
84,0.214286,2
85,0.214286,2
86,0.488095,4
87,0.452381,4
88,0.285714,2
89,0.452381,4
90,0.380952,3
91,0.214286,2
92,0.333333,3
93,0.285714,2
94,0.285714,2
95,0.285714,3
96,0.392857,3
97,0.452381,4
98,0.178571,2
99,0.333333,3
100,0.285714,2
101,0.392857,3
102,0.285714,3
