id,left,right
0,246,23
1,46,21
2,18,21
3,46,21
4,18,21
5,27,21
6,46,21
7,46,21
8,139,21
9,149,21
10,149,21
11,42,21
12,149,21
13,9,21
14,20,21
15,149,21
16,210,20
17,0,22
18,24,21
19,46,21
20,12,24
21,2,21
22,149,21
23,15,22
24,210,20
25,139,21
26,0,21
27,246,23
28,11,21
29,246,23
30,24,21
31,498,24
32,3,22
33,139,21
34,139,21
35,11,21
36,18,21
37,20,21
38,139,21
39,498,24
40,47,21
41,249,24
42,1,21
43,20,21
44,6,21
45,42,21
46,18,21
47,42,21
48,2,22
49,11,21
50,149,21
51,149,21
52,46,21
53,9,21
54,139,21
55,42,21
56,249,24
57,23,21
58,139,21
59,47,21
60,246,23
61,42,21
62,47,21
63,1,22
64,47,21
65,8,21
66,47,21
67,19,21
68,5,21
69,149,21
70,18,21
71,18,21
72,139,21
73,246,23
74,27,21
75,18,21
76,139,21
77,139,21
78,26,22
79,139,21
80,27,21
81,42,21
82,249,24
83,7,22
84,18,21
85,5,20
86,139,21
87,42,21
