id,left,right
0,687,21
1,35,20
2,687,21
3,762,27
4,687,21
5,109,25
6,687,21
7,12,20
8,687,21
9,687,21
10,12,20
11,687,21
12,119,20
13,762,27
14,687,21
15,687,21
16,687,21
17,687,21
18,58,22
19,687,21
20,687,21
21,119,20
22,687,21
23,119,20
24,687,21
25,687,21
26,6,22
27,687,21
28,687,21
29,119,20
30,762,27
31,40,22
32,687,21
33,687,21
34,35,20
35,1,22
36,687,21
37,35,20
38,687,21
39,687,21
40,119,20
41,119,20
42,119,20
43,119,20
44,119,20
45,119,20
46,42,22
47,119,20
48,71,22
49,687,21
50,687,21
51,687,21
52,35,20
53,687,21
54,119,20
55,35,20
56,687,21
57,687,21
58,7,22
59,687,21
60,762,27
61,687,21
62,687,21
63,762,27
64,687,21
65,687,21
66,687,21
67,687,21
68,687,21
69,687,21
70,762,27
71,687,21
72,687,21
73,687,21
74,687,21
75,687,21
76,71,22
77,687,21
78,687,21
79,119,20
80,687,21
81,2,22
82,687,21
83,687,21
84,57,22
85,687,21
86,119,20
87,119,20
