id,left,right
0,31,21
1,19,21
2,44,21
3,90,21
4,90,21
5,168,21
6,31,21
7,168,21
8,19,21
9,20,20
10,25,31
11,46,23
12,31,20
13,230,27
14,168,21
15,72,20
16,230,20
17,155,23
18,111,27
19,44,21
20,33,27
21,31,21
22,25,27
23,31,27
24,15,43
25,46,23
26,10,23
27,155,43
28,90,21
29,168,21
30,230,20
31,15,43
32,52,21
33,111,20
34,90,21
35,27,27
36,43,43
37,111,20
38,31,20
39,155,23
40,155,23
41,168,21
42,21,23
43,111,20
44,72,27
45,111,20
46,31,21
47,31,20
48,111,20
49,44,21
50,21,21
51,20,23
52,46,23
53,25,43
54,72,27
55,44,21
56,52,21
57,46,23
58,60,31
59,21,21
60,3,27
61,100,28
62,16,21
63,168,21
64,68,28
65,25,43
66,46,23
67,168,21
68,3,20
69,111,20
70,230,27
71,25,43
72,20,23
73,90,21
74,168,21
75,10,28
76,14,21
77,155,23
78,52,21
79,14,28
80,23,23
81,21,21
82,52,21
83,13,23
84,155,23
85,31,27
86,15,23
