id,distance,n_actions
0,0.021825,1
1,0.002506,1
2,0.013889,1
3,0.013889,1
4,0.095238,2
5,0.013889,1
6,0.024332,2
7,0.025794,1
8,0.031328,2
9,0.021825,1
10,0.047619,1
11,0.013889,1
12,0.073935,3
13,0.016395,2
14,0.025794,1
15,0.036236,2
16,0.021825,1
17,0.017857,1
18,0.013889,1
19,0.017857,1
20,0.013889,1
21,0.021825,1
22,0.005013,1
23,0.026838,2
24,0.008459,2
25,0.000000,0
26,0.029762,1
27,0.014933,2
28,0.013889,1
29,0.005013,1
30,0.005013,1
31,0.017857,1
32,0.015977,2
33,0.071429,2
34,0.017857,1
35,0.017857,1
36,0.005013,1
37,0.017857,1
38,0.071429,2
39,0.024332,2
40,0.029762,1
41,0.005013,1
42,0.017857,1
43,0.030806,2
44,0.041667,2
45,0.013889,1
46,0.005013,1
47,0.013889,1
48,0.020363,2
49,0.014933,2
50,0.016395,2
51,0.013889,1
52,0.064014,3
53,0.037698,2
54,0.013889,1
55,0.013889,1
56,0.017857,1
57,0.017857,1
58,0.020363,2
59,0.005952,1
60,0.017857,1
61,0.016395,2
62,0.025794,1
63,0.029762,1
64,0.033730,1
65,0.017857,1
66,0.013889,1
67,0.024332,2
68,0.021825,1
69,0.025794,1
70,0.017857,1
71,0.037698,1
72,0.024332,2
73,0.013889,1
74,0.013889,1
75,0.017857,1
76,0.005013,1
77,0.005013,1
78,0.000000,0
79,0.016395,2
80,0.021825,1
81,0.013889,1
82,0.016395,2
83,0.016395,2
84,0.021825,1
85,0.005013,1
86,0.029762,1
