id,distance,n_actions
0,0.018137,1
1,0.045461,2
2,0.027212,2
3,0.033181,2
4,0.043420,2
5,0.027997,2
6,0.033153,2
7,0.053405,2
8,0.054761,2
9,0.033379,1
10,0.031530,2
11,0.037663,2
12,0.017050,1
13,0.050007,2
14,0.031142,2
15,0.014636,2
16,0.045490,4
17,0.050669,2
18,0.031488,2
19,0.020568,1
20,0.056327,2
21,0.061857,2
22,0.025997,2
23,0.027802,1
24,0.019334,1
25,0.045849,2
26,0.034177,2
27,0.037939,2
28,0.014551,1
29,0.055593,2
30,0.034754,2
31,0.038749,4
32,0.044784,2
33,0.050256,2
34,0.046413,1
35,0.046766,2
36,0.023475,2
37,0.026604,2
38,0.020175,2
39,0.036299,2
40,0.023372,1
41,0.023673,2
42,0.044407,2
43,0.051892,2
44,0.029251,2
45,0.017277,1
46,0.039820,2
47,0.031553,2
48,0.059853,1
49,0.059529,2
