id,distance,n_actions
0,0.043622,2
1,0.043077,4
2,0.093159,3
3,0.057738,3
4,0.061566,4
5,0.052759,2
6,0.123270,3
7,0.063188,4
8,0.106943,3
9,0.088139,3
10,0.119573,3
11,0.039762,3
12,0.084046,2
13,0.134842,3
14,0.058986,4
15,0.068426,4
16,0.127713,3
17,0.110619,3
18,0.083827,4
19,0.066310,4
20,0.055636,4
21,0.112037,3
22,0.026521,4
23,0.031746,2
24,0.044567,3
25,0.063069,4
26,0.067442,4
27,0.015622,3
28,0.033073,3
29,0.132497,4
30,0.107671,3
31,0.100208,4
32,0.045148,3
33,0.119553,3
34,0.064544,4
35,0.021438,3
36,0.054916,3
37,0.144085,4
38,0.084755,3
39,0.154657,4
40,0.036400,2
41,0.079395,4
42,0.047824,3
43,0.062210,4
44,0.163903,4
45,0.018224,3
46,0.059170,4
47,0.048571,4
48,0.095074,4
49,0.090707,3
50,0.120332,4
51,0.122711,3
52,0.084775,3
53,0.122970,4
54,0.101389,3
55,0.120623,3
56,0.087144,4
