id,p
0,0.008933
1,0.008933
2,0.044714
3,0.044714
4,0.044714
5,0.002959
6,0.008933
7,0.002959
8,0.044714
9,0.008933
10,0.000237
11,1.000000
12,0.008933
13,1.000000
14,1.000000
15,0.008933
16,0.044714
17,1.000000
18,0.006253
19,0.044714
20,0.008933
21,0.008933
22,0.008933
23,0.006253
24,0.044714
25,0.008933
26,0.008933
27,0.044714
28,0.044714
29,0.131928
30,0.008933
31,0.131928
32,1.000000
33,1.000000
34,0.131928
35,0.000237
36,1.000000
37,0.001337
38,1.000000
39,0.044714
40,1.000000
41,1.000000
42,0.131928
