id,left,right
0,241,26
1,241,26
2,50,28
3,44,26
4,33,26
5,50,28
6,349,26
7,241,26
8,349,26
9,349,26
10,44,26
11,349,26
12,44,26
13,44,26
14,9,26
15,349,26
16,349,26
17,50,26
18,50,28
19,44,26
20,349,26
21,22,26
22,33,26
23,349,26
24,241,26
25,241,26
26,349,26
27,21,26
28,349,26
29,349,26
30,241,26
31,21,26
32,349,26
33,349,26
34,241,26
35,349,26
36,26,28
37,349,26
38,349,26
39,349,26
40,50,28
41,44,26
42,349,26
43,21,26
44,44,26
45,44,26
46,241,26
47,349,26
48,241,26
49,241,26
50,241,26
51,241,26
52,241,26
53,241,26
54,50,28
55,28,26
56,28,26
57,22,26
58,349,26
59,33,26
60,44,26
61,44,26
62,349,26
63,349,26
64,349,26
65,349,26
66,241,26
67,3,26
68,349,26
69,241,26
70,241,26
71,241,26
72,349,26
73,349,26
74,349,26
75,349,26
76,241,26
77,44,26
78,349,26
79,241,26
80,349,26
81,241,26
82,241,26
83,21,26
84,349,26
85,26,28
86,33,26
87,2,28
88,44,26
89,241,26
90,349,26
91,26,28
92,349,26
93,50,28
94,241,26
95,26,28
96,241,26
97,241,26
98,349,26
99,349,26
