id,left,right
0,33,33
1,29,21
2,61,27
3,291,33
4,16,33
5,0,33
6,45,33
7,291,33
8,291,33
9,291,33
10,291,33
11,45,33
12,134,36
13,24,33
14,24,33
15,393,25
16,80,27
17,291,33
18,84,27
19,291,33
20,291,33
21,3,36
22,16,33
23,291,33
24,291,33
25,291,33
26,61,27
27,291,33
28,24,33
29,291,33
30,4,33
31,291,33
32,291,33
33,393,25
34,291,33
35,4,21
36,291,33
37,291,33
38,2,33
39,291,33
40,19,33
41,51,33
42,291,33
43,26,21
44,291,33
45,24,33
46,45,33
47,24,33
48,102,24
49,26,21
50,291,33
51,134,27
52,80,27
53,291,33
54,6,33
55,134,27
56,45,33
57,51,33
58,51,33
59,24,33
60,291,33
61,7,21
62,5,33
63,45,33
64,0,33
65,134,27
66,19,33
67,80,27
