id,distance,n_actions
0,0.006356,1
1,0.050414,2
2,0.010817,1
3,0.022382,2
4,0.039222,2
5,0.068159,2
6,0.043532,2
7,0.026601,2
8,0.030838,2
9,0.009615,1
10,0.031943,2
11,0.046773,2
12,0.038024,1
13,0.051192,2
14,0.017022,2
15,0.042735,1
16,0.023820,1
17,0.032033,2
18,0.005354,1
19,0.017040,2
20,0.034061,2
21,0.077032,1
22,0.040290,2
23,0.031943,2
24,0.016008,2
25,0.045850,2
26,0.012893,1
27,0.029770,2
28,0.027615,2
29,0.029824,2
30,0.048928,2
31,0.033047,2
32,0.027742,2
33,0.040598,1
34,0.030947,2
35,0.042261,2
36,0.034152,2
37,0.040417,2
38,0.086285,2
39,0.026583,2
40,0.074678,2
41,0.014885,2
42,0.028719,2
43,0.043360,2
44,0.028738,2
45,0.023378,2
46,0.067036,2
47,0.057547,2
48,0.048029,2
49,0.043255,2
50,0.029752,2
51,0.001420,1
52,0.017155,1
53,0.026655,2
54,0.047787,2
55,0.002841,1
56,0.036107,2
57,0.023359,2
58,0.022273,2
59,0.021259,2
60,0.026691,2
61,0.046582,2
62,0.046773,2
63,0.049996,2
64,0.069245,2
65,0.001967,1
66,0.108848,2
67,0.020760,1
