id,distance,n_actions
0,0.067161,2
1,0.044831,2
2,0.050593,2
3,0.052542,2
4,0.000000,0
5,0.061398,2
6,0.060424,2
7,0.042119,2
8,0.048305,2
9,0.011752,1
10,0.060805,2
11,0.039237,2
12,0.024573,1
13,0.041737,2
14,0.029915,1
15,0.022436,1
16,0.040598,1
17,0.060805,2
18,0.073136,2
19,0.027500,1
20,0.024573,1
21,0.029915,1
22,0.065042,2
23,0.056949,2
24,0.008547,1
25,0.047712,2
26,0.022500,1
27,0.047712,2
28,0.019231,1
29,0.010684,1
30,0.056568,2
31,0.054449,2
32,0.054831,2
33,0.045975,2
34,0.007479,1
35,0.019231,1
36,0.029915,1
37,0.028856,2
38,0.028856,2
39,0.010684,1
40,0.060805,2
41,0.056186,2
42,0.009615,1
43,0.011752,1
44,0.024573,1
45,0.019231,1
46,0.046568,2
47,0.024573,1
48,0.004589,1
49,0.052331,2
50,0.045212,2
51,0.010684,1
52,0.035256,1
53,0.005342,1
54,0.051282,1
55,0.027500,1
56,0.024573,1
57,0.029915,1
58,0.090466,2
59,0.029915,1
60,0.013889,1
61,0.010684,1
62,0.042735,1
63,0.013889,1
64,0.019231,1
65,0.037119,2
66,0.063305,2
67,0.017094,1
68,0.022500,1
