id,left,right
0,15,32
1,56,32
2,130,32
3,12,32
4,39,39
5,9,32
6,10,32
7,130,32
8,69,25
9,50,39
10,69,32
11,47,32
12,164,39
13,69,32
14,164,39
15,164,39
16,164,39
17,69,32
18,1,32
19,171,34
20,164,39
21,164,39
22,69,32
23,130,32
24,54,39
25,47,32
26,65,34
27,47,32
28,197,39
29,50,39
30,69,32
31,69,32
32,130,32
33,69,32
34,4,39
35,197,39
36,164,39
37,61,32
38,47,25
39,50,39
40,69,32
41,47,32
42,27,39
43,50,39
44,164,39
45,197,39
46,130,25
47,164,39
48,239,39
49,69,32
50,34,32
51,50,39
52,164,39
53,36,39
54,164,39
55,171,34
56,164,39
57,164,39
58,1,32
59,164,39
60,197,39
61,50,39
62,164,39
63,197,39
64,197,39
65,47,32
66,130,32
67,197,39
68,65,34
