id,left,right
0,14,20
1,36,24
2,62,20
3,45,20
4,55,21
5,36,24
6,25,24
7,46,20
8,213,20
9,56,24
10,10,27
11,101,24
12,101,24
13,58,20
14,36,20
15,23,26
16,62,20
17,62,20
18,46,20
19,64,20
20,56,24
21,118,27
22,31,20
23,2,22
24,19,20
25,62,20
26,45,20
27,45,20
28,19,20
29,101,24
30,58,20
31,12,24
32,9,24
33,5,24
34,101,24
35,56,24
36,31,20
37,56,24
38,5,24
39,17,24
40,5,24
41,30,20
42,9,24
43,106,21
44,29,20
45,2,24
46,29,20
47,101,24
48,6,24
49,26,20
50,14,24
51,101,24
52,1,24
53,17,24
54,118,27
55,80,21
56,26,20
57,30,20
58,36,20
59,101,24
60,19,20
61,118,29
62,14,24
63,5,24
64,56,24
65,17,20
66,31,20
67,1,24
68,6,24
69,1,24
70,24,26
71,26,20
72,101,24
73,5,24
74,45,27
75,101,24
76,29,20
77,36,24
78,101,24
79,7,24
80,56,24
81,3,22
82,101,24
83,23,26
84,15,24
85,17,24
86,36,24
87,36,24
